spiketime,electrodes
1474.9,12
1477.9,36
1479.2,12
1483.6,36
1486.6,34
1487.2,41
1488.9,3
1492.9,11
1493.1,21
1494.2,6
1494.4,12
1494.7,25
1496.0,57
1496.1,45
1496.1,50
1496.3,29
1497.3,25
1498.2,56
1499.1,12
1499.6,9
1499.8,38
1499.8,50
1500.3,57
1500.5,29
1500.5,49
1501.4,11
1502.0,18
1502.1,14
1502.1,25
1502.3,50
1503.5,21
1503.5,23
1503.6,40
1503.7,29
1503.9,37
1504.3,35
1504.7,18
1504.7,49
1504.8,12
1504.8,20
1505.1,45
1505.1,56
1505.3,33
1505.4,25
1505.6,28
1506.3,16
1506.6,26
1506.9,18
1507.5,21
1507.8,49
1508.0,25
1508.0,43
1508.2,60
1508.3,9
1508.3,17
1508.3,50
1508.4,11
1508.6,56
1508.7,19
1508.9,18
1509.3,48
1509.3,57
1509.8,12
1509.9,4
1510.2,6
1510.3,50
1510.7,49
1510.7,54
1511.0,10
1511.0,56
1511.1,16
1511.5,48
1511.6,57
1511.7,53
1511.9,12
1512.1,18
1512.3,50
1512.9,3
1513.1,11
1513.1,27
1513.7,38
1513.9,30
1514.0,56
1515.6,49
1516.2,25
1516.7,50
1518.1,49
1520.7,11
1521.2,12
1522.1,19
1522.2,56
1523.7,50
1524.4,9
1524.4,57
1525.0,18
1525.0,21
1526.1,49
1526.7,25
1526.9,57
1527.2,4
1527.3,50
1527.4,38
1529.4,50
1529.9,11
1530.1,28
1530.3,53
1530.5,57
1530.8,46
1531.1,45
1531.4,56
1531.5,50
1531.6,34
1540.9,19
1542.0,16
1542.1,29
1543.0,20
1543.1,19
1543.3,50
1543.4,18
1543.9,59
1544.3,57
1544.5,29
1545.4,12
1545.7,11
1545.8,4
1545.9,21
1546.1,6
1546.7,49
1547.6,57
1547.8,50
1548.9,59
1549.1,27
1549.7,57
1550.0,50
1551.1,12
1555.9,29
1557.9,19
1558.2,29
1559.5,31
1560.4,57
1560.5,22
