spiketime,electrodes
758.4,11
759.9,59
761.9,50
769.9,52
773.8,59
777.0,49
779.3,51
780.7,56
783.3,11
785.5,6
787.9,17
788.6,25
789.4,30
789.5,41
790.1,51
790.2,5
790.2,11
790.5,50
790.6,36
791.5,49
792.2,21
792.2,34
792.8,26
793.4,3
793.6,9
793.7,37
793.7,50
794.6,25
794.7,11
794.9,12
794.9,51
795.1,30
795.8,21
796.7,9
796.8,11
797.0,59
797.1,34
797.2,38
798.3,37
799.1,59
799.6,26
799.6,47
800.0,21
800.1,43
802.1,25
802.4,47
802.5,52
803.8,6
804.3,9
804.5,49
804.7,26
804.9,34
805.0,27
805.3,11
805.3,52
806.0,44
806.5,21
807.0,51
807.1,50
807.4,9
807.7,49
808.2,25
808.6,26
809.2,47
809.5,51
809.6,58
809.7,49
810.2,29
810.5,21
810.8,43
811.0,26
811.0,50
811.7,56
812.2,57
812.5,9
812.9,55
813.7,4
814.2,25
814.3,11
814.5,27
814.8,47
815.5,50
815.8,56
816.0,18
816.3,53
817.0,34
817.8,12
817.8,57
818.0,18
818.1,49
818.3,25
818.3,50
819.0,59
819.2,11
819.3,3
819.4,16
819.4,56
819.8,21
820.4,47
820.8,25
821.0,50
821.6,38
821.9,9
821.9,49
823.2,43
826.9,21
829.8,25
831.1,50
832.3,43
833.3,31
834.3,27
835.0,16
835.0,47
835.7,19
835.8,21
836.3,25
836.9,28
837.5,23
837.7,20
838.0,21
838.0,22
838.0,26
838.0,57
838.1,58
838.5,18
838.6,25
838.8,9
839.2,50
839.6,11
840.3,52
840.3,56
840.4,55
840.9,18
841.2,50
841.4,12
842.2,57
851.5,21
853.9,21
856.4,51
856.5,50
856.7,19
857.1,16
858.3,20
858.8,12
859.0,57
859.4,49
859.5,6
860.8,58
860.9,50
861.1,11
861.1,43
861.4,49
861.5,57
862.8,9
871.8,21
873.6,19
874.0,25
878.2,22
878.6,43
879.0,50
880.3,54
880.4,57
882.4,50
882.6,55
884.6,56
890.0,21
891.8,12
892.4,11
892.6,16
893.0,19
894.6,16
894.8,25
897.4,56
897.7,19
897.8,11
898.3,59
898.6,50
900.0,25
900.7,43
905.1,11
905.3,34
907.3,56
914.4,25
918.8,19
920.2,36
921.0,50
924.9,25
925.3,11
927.1,21
927.5,11
928.1,19
928.4,57
929.5,10
936.7,38
937.5,19
937.6,12
944.7,12
945.0,25
947.1,18
954.7,11
958.8,53
962.6,50
963.2,19
966.5,49
968.0,12
968.0,57
969.8,49
970.2,50
970.9,11
973.0,11
974.2,19
982.7,53
984.0,12
988.5,49
988.5,56
992.7,10
993.3,26
995.1,49
998.3,11
1008.8,19
1009.2,26
1010.9,24
1012.8,10
1015.9,11
1018.2,49
1018.8,50
1020.6,49
1022.1,54
1022.2,38
1024.2,56
1025.6,26
1029.2,19
1029.5,10
