spiketime,electrodes
1057.6,54
7576.6,49
7578.6,5
7580.6,56
7584.2,3
7588.0,9
7589.2,5
7589.4,59
7591.4,56
7593.5,34
7593.5,49
7593.8,18
7594.0,9
7598.6,9
7599.0,5
7599.7,59
7602.6,4
7606.1,49
7607.0,9
7607.5,55
7607.7,56
7607.9,50
7608.4,34
7609.0,49
7609.1,46
7609.9,4
7610.6,55
7615.4,38
7615.5,56
7618.3,27
7618.6,56
7619.3,49
7619.4,17
7620.4,9
7620.6,4
7620.9,51
7621.3,47
7621.4,57
7621.7,56
7621.8,49
7621.9,59
7623.9,25
7624.4,50
7624.6,59
7625.6,3
7626.0,5
7627.8,51
7628.6,55
7631.9,50
7633.0,34
7633.7,5
7634.0,49
7636.5,50
7636.7,51
7639.0,49
7641.0,30
7644.3,56
7646.8,49
7648.1,4
7649.8,56
7654.0,34
7655.1,9
7661.6,56
7662.1,50
7662.6,51
7664.3,49
7665.7,56
7667.1,4
7669.5,3
7671.8,18
7672.8,51
7675.7,52
7675.9,49
7676.0,50
7676.0,55
7682.0,36
7686.9,42
7689.1,3
7689.9,56
7691.8,25
7699.9,51
7706.3,43
7712.0,42
7714.3,49
7714.4,52
7716.3,49
7718.7,49
7723.4,50
7727.8,51
7728.5,56
7748.8,52
7750.7,56
7758.7,56
7759.3,49
7763.0,56
7767.7,52
7785.2,34
7795.4,52
7797.5,50
7810.5,53
7811.7,49
7871.6,46
7889.7,56
14143.8,56
14144.7,50
14156.1,38
14159.3,50
14160.3,43
14160.6,44
14160.6,51
14160.9,29
14161.0,56
14161.1,4
14162.0,49
14162.0,50
14164.0,57
14164.2,49
14164.3,5
14164.3,47
14164.3,55
14165.0,21
14165.4,17
14165.5,18
14165.6,56
14166.0,4
14166.1,27
14166.5,6
14166.5,39
14166.6,59
14166.7,48
14167.1,9
14167.6,57
14168.8,30
14168.8,51
14169.1,50
14169.7,21
14169.7,38
14170.6,49
14171.5,25
14172.0,39
14182.6,59
14186.7,6
14186.8,59
14187.4,4
14188.6,25
14188.8,30
14189.6,57
14190.5,29
14190.8,31
14191.8,49
14192.8,9
14192.9,50
14193.0,57
14193.6,43
14195.7,6
14198.5,9
14199.0,59
14210.4,49
14211.4,56
14211.7,53
14212.5,25
14212.7,36
14212.8,18
14214.8,50
14215.7,9
14216.0,4
14216.1,25
14216.4,55
14217.9,34
14232.5,42
14232.7,53
14233.8,55
14236.3,49
14237.6,57
14253.4,9
14254.2,43
14255.8,49
14257.8,52
14258.9,42
14273.5,55
14279.6,29
14288.1,47
14290.2,49
14290.2,56
14297.7,52
14299.8,50
14307.2,53
14313.8,49
14323.0,6
14351.6,56
14354.9,49
14368.5,52
14387.4,56
14388.8,49
14391.9,50
14397.8,49
14402.9,59
14429.6,49
14492.0,49
19120.0,50
19131.6,56
19135.4,38
19136.4,55
19138.9,53
19146.7,56
19155.5,49
19156.7,59
19158.3,30
19158.5,50
19160.1,56
19160.8,57
19161.6,34
19162.2,3
19162.3,35
19162.9,49
19163.0,4
19163.9,27
19164.6,34
19164.7,50
19164.8,36
19165.0,57
19166.0,17
19166.0,51
19166.6,21
19167.6,49
19168.8,30
19169.3,55
19169.6,21
19169.7,56
19170.4,29
19170.8,30
19170.9,25
19171.5,39
19174.4,49
19175.7,30
19176.8,34
19178.4,4
19178.9,51
19179.1,49
