spiketime,electrodes
1315.1,56
1369.4,3
1378.7,9
1384.4,3
1398.0,5
1399.5,56
1403.8,9
1404.3,49
1407.0,3
1410.8,38
1412.9,9
1414.0,46
1414.0,49
1415.0,59
1415.9,41
1419.8,49
1425.6,5
1426.9,49
1430.4,49
1434.5,9
1434.6,46
1435.2,36
1436.8,47
1436.9,3
1437.2,56
1437.3,34
1438.5,4
1438.8,17
1439.7,34
1439.9,41
1439.9,59
1440.6,49
1441.9,27
1442.2,56
1442.9,36
1447.3,32
1448.5,25
1450.0,49
1450.4,4
1450.6,57
1451.5,55
1452.1,49
1454.7,4
1454.7,5
1456.1,34
1456.3,59
1456.8,48
1456.9,50
1457.1,36
1457.1,57
1457.8,49
1460.3,49
1464.2,50
1476.4,50
1476.6,51
1478.7,56
1480.6,5
1480.8,49
1481.4,9
1482.2,17
1483.2,25
1483.3,50
1484.5,3
1484.5,49
1487.8,56
1491.8,50
1513.3,49
1519.7,49
1526.3,52
1535.9,38
1536.9,36
1538.4,56
1540.2,49
1543.7,59
1546.3,50
1546.9,42
1557.4,56
1560.2,50
1564.5,49
1568.6,36
1569.3,46
1571.4,46
1576.3,49
1588.3,52
1662.8,46
1667.6,49
3695.3,59
3700.8,56
3708.4,51
3711.1,52
3711.3,51
3717.1,50
3717.1,56
3718.0,3
3720.8,56
3725.4,53
3729.2,50
3730.4,36
3733.2,35
3733.8,48
3735.3,49
3735.7,41
3736.5,38
3737.1,59
3737.7,56
3738.1,36
3745.2,46
3747.5,52
3748.7,9
3749.0,50
3749.9,30
3750.1,59
3750.5,48
3752.0,3
3752.4,49
3752.6,41
3752.8,43
3753.1,4
3753.6,50
3753.7,51
3754.2,52
3755.8,49
3755.9,30
3755.9,39
3756.0,34
3756.3,17
3756.6,59
3759.3,25
3760.6,34
3760.9,9
3762.3,49
3763.0,41
3763.4,36
3763.6,44
3765.2,49
3765.3,30
3767.2,49
3769.8,47
3771.8,30
3771.9,29
3772.4,9
3772.8,17
3772.9,57
3773.1,35
3773.3,49
3773.6,21
3773.9,4
3774.2,59
3774.3,50
3775.0,48
3775.3,18
3777.2,57
3778.8,56
3784.7,49
3788.6,31
3788.6,56
3790.5,21
3792.7,50
3794.1,59
3796.0,56
3800.2,25
3800.7,36
3805.7,17
3806.6,34
3806.6,49
3807.7,52
3812.4,21
3814.5,25
3818.0,36
3818.1,49
3819.7,56
3820.6,43
3824.3,57
3836.0,42
3839.5,49
3842.2,52
3843.4,59
3844.1,50
3851.3,5
3853.5,59
3855.8,56
3858.3,31
3859.9,52
3882.5,49
3900.8,52
3903.5,36
12038.6,25
12041.8,56
12042.6,38
12043.1,34
12045.9,25
12046.1,50
12047.4,21
12048.3,4
12052.4,51
12053.8,56
12055.7,50
12056.6,49
12057.2,27
12059.1,38
12060.2,33
12061.8,6
12062.3,30
12062.4,9
12062.5,29
12068.8,53
12072.5,25
12073.7,56
12073.9,50
12074.7,17
12075.1,9
12076.2,38
12079.0,59
12079.6,46
12080.5,49
12080.6,4
12080.6,34
12083.1,56
12083.7,18
12084.1,49
12086.4,9
12095.2,25
12101.3,4
12102.3,30
12102.5,39
12106.1,47
12106.7,6
12107.4,56
12107.8,57
12109.3,25
12110.2,53
12113.3,22
12115.4,50
12119.8,9
12121.1,56
12126.6,59
12129.3,49
12131.4,25
12131.5,50
12131.8,56
12133.5,47
12135.7,43
12139.8,56
12140.5,59
12140.7,50
12162.1,55
12164.5,50
12165.5,55
12165.7,53
12175.2,3
12177.2,34
12179.1,41
12186.1,49
12206.0,52
12213.0,50
12293.4,59
12298.8,56
13638.0,36
15995.8,9
16005.2,37
16006.4,3
16007.8,9
16017.8,3
16019.6,17
16019.9,9
16021.4,5
16023.8,46
16026.8,49
16029.2,49
16033.0,50
16033.6,41
16033.8,34
16034.8,49
16037.3,59
16038.3,5
16040.9,4
16042.0,49
16042.3,55
16042.4,21
16043.1,17
16045.2,41
16045.9,46
16045.9,49
16048.6,49
16051.8,34
16052.5,56
16052.6,38
16052.8,55
16052.9,49
16055.9,49
16057.1,52
16058.0,34
16059.1,50
16059.1,56
16060.9,47
16061.8,56
16062.2,46
16062.6,30
16062.9,47
16063.6,25
16067.9,55
16072.5,38
16073.3,49
16073.9,56
16075.0,55
16075.1,50
16076.0,17
16077.0,55
16078.0,3
16078.4,46
16081.6,49
16085.3,56
16085.5,47
16090.7,3
16091.6,38
16091.6,55
16091.6,56
16092.9,46
16093.3,34
16094.3,30
16097.2,49
16097.3,38
16097.5,21
16099.7,49
16102.9,5
16104.4,59
16106.1,56
16110.1,46
16111.7,52
16112.1,49
16112.4,38
16113.8,3
16114.6,21
16116.6,36
16118.4,21
16118.9,49
16123.9,52
16124.1,56
16125.9,5
16130.4,49
16130.9,46
16131.3,3
16131.5,55
16131.9,51
16133.8,56
16136.2,56
16138.4,47
16146.2,46
16149.2,38
16151.7,56
16152.7,49
16152.9,47
16153.0,50
16153.5,3
16156.2,30
16157.7,49
16164.6,3
16166.5,5
16168.5,38
16168.7,56
16169.8,46
16171.6,49
16173.2,47
16176.0,52
16180.9,49
16187.9,5
16190.8,59
16192.7,49
16193.2,38
16194.4,21
16195.7,56
16196.9,38
16208.6,49
16216.5,46
16219.5,38
16220.1,49
16220.6,46
16220.9,52
16224.4,49
16228.5,55
16232.2,42
16245.5,46
16247.9,49
16273.0,47
16278.2,38
16290.4,55
16300.1,46
16301.7,49
16318.2,49
16332.5,49
16351.6,49
16377.2,59
16446.9,46
19436.3,21
19440.9,56
19451.4,38
19458.3,56
19459.7,50
19462.7,39
19463.4,49
19470.6,52
19471.2,50
19471.8,4
19473.1,49
19473.7,3
19476.7,51
19476.7,52
19478.2,39
19479.6,9
19481.0,56
19481.4,50
19481.4,55
19482.1,48
19483.5,44
19484.6,21
19484.8,25
19485.6,35
19485.9,59
19486.0,3
19486.2,30
19486.5,47
19486.7,49
19487.1,46
19488.2,29
19489.2,30
19489.6,33
19489.7,34
19490.4,27
19492.2,34
19492.3,17
19493.1,9
19493.7,51
19493.8,49
19494.0,6
19495.3,57
19496.1,50
19496.5,21
19496.7,18
19497.0,35
19497.8,30
19499.3,50
19501.0,30
19501.8,4
19502.7,25
19503.1,59
19505.0,50
19506.1,49
19508.8,59
19511.8,21
19512.0,36
19512.7,30
19515.2,30
19515.6,29
19518.2,43
19518.4,25
19518.4,50
19519.4,18
19520.7,21
19521.5,50
19523.8,57
19524.3,41
19528.0,55
19530.6,55
19530.9,9
19532.4,47
19535.4,21
19536.8,30
19538.8,59
19540.7,21
19541.0,30
19547.5,49
19560.0,25
19564.4,42
19565.6,52
19570.4,49
19599.5,49
19604.7,42
19613.3,5
19615.5,59
19616.4,56
19624.0,49
19655.8,49
19672.9,46
19687.3,52
19692.8,34
19697.1,3
19698.7,52
19709.6,49
19711.6,57
19712.3,35
19712.8,52
19713.7,50
19714.8,53
25842.0,56
26142.2,4
27990.0,56
29057.7,9
29062.8,56
29068.0,5
29076.1,9
29076.5,46
29078.0,49
29088.4,5
29088.8,49
29091.5,56
29091.7,59
29091.8,17
29092.4,41
29095.4,9
29096.7,41
29099.5,49
29099.6,55
29102.8,50
29105.1,34
29105.2,49
29107.0,9
29107.2,59
29108.8,5
29111.1,38
29112.7,55
29114.1,49
29114.3,34
29116.2,41
29116.3,49
29118.0,34
29121.4,59
29121.9,34
29122.2,46
29122.6,5
29124.6,4
29124.9,38
29127.5,50
29128.4,49
29128.9,56
29129.6,59
29136.1,56
29136.3,25
29136.6,47
29137.0,49
29137.0,55
29138.9,3
29139.7,34
29143.9,17
29145.1,21
29147.8,30
29147.8,49
29148.2,46
29153.2,46
29155.0,36
29157.8,41
29159.9,49
29160.1,50
29160.3,34
29161.8,56
29163.3,5
29167.9,49
29169.1,56
29171.8,3
29173.0,51
29175.6,49
29180.3,25
29181.3,52
29184.6,36
29186.3,30
29187.9,59
29190.0,49
29192.9,43
29194.2,30
29202.0,49
29209.4,36
29212.4,41
29220.2,56
29225.9,52
29226.1,49
29251.0,21
29251.5,5
29253.1,55
29254.2,56
29255.9,49
29258.3,34
29263.9,49
29267.8,42
29283.4,56
29306.0,55
29308.0,49
29309.4,46
29311.1,49
29352.7,55
29356.1,46
29392.3,46
29394.6,49
29414.8,49
30712.3,52
