spiketime,electrodes
98.7,55
98.9,21
99.2,38
100.0,50
100.8,30
101.5,56
104.2,25
115.3,50
116.1,55
125.2,49
126.1,59
126.2,6
127.1,3
128.3,21
128.5,4
130.0,51
130.0,55
130.3,52
130.5,9
130.8,56
130.9,50
132.2,34
132.8,49
133.4,55
133.8,5
134.0,30
134.4,29
134.7,34
135.5,56
138.2,9
138.5,17
140.3,21
142.3,25
142.4,43
142.7,59
142.9,48
143.3,30
143.3,38
143.7,44
143.7,56
143.8,57
143.9,27
144.4,21
144.4,49
144.8,9
144.8,47
145.0,18
146.6,4
146.7,26
146.8,25
147.4,29
149.7,55
149.9,57
150.8,39
151.0,50
156.3,21
157.7,49
160.0,53
160.1,49
160.7,52
160.8,30
161.3,29
162.6,39
165.2,4
166.6,47
167.0,50
168.9,4
168.9,39
171.8,25
172.5,31
172.9,51
174.9,49
178.7,38
180.4,47
182.0,48
182.3,36
182.6,50
184.5,44
184.7,49
185.1,59
185.3,25
187.3,18
187.6,50
192.3,55
201.5,52
203.3,53
203.7,50
206.8,49
207.5,56
207.9,39
208.0,25
208.3,55
209.0,4
209.1,36
209.5,43
213.1,18
216.5,50
216.5,52
217.6,41
218.0,49
220.8,4
222.9,56
223.8,17
224.9,49
228.1,18
230.6,25
240.8,5
248.8,42
253.9,49
257.4,36
262.4,50
262.4,52
264.4,6
281.8,52
282.2,49
290.4,43
5735.6,25
5742.3,46
5751.5,50
5755.3,25
5757.1,47
5759.5,50
5762.3,51
5762.5,52
5762.9,27
5763.0,56
5763.2,39
5763.6,30
5765.6,29
5765.6,31
5765.6,34
5765.8,57
5766.2,4
5766.3,38
5766.6,21
5766.8,30
5767.2,49
5768.4,55
5769.9,39
5769.9,49
5770.4,38
5770.8,52
5772.5,50
5773.1,56
5773.2,55
5774.0,49
5774.8,25
5775.0,31
5776.2,29
5776.4,21
5780.2,53
5780.2,56
5780.9,55
5785.7,50
5786.5,49
5788.1,53
5788.6,59
5788.7,49
5789.3,6
5789.3,50
5789.7,25
5790.3,29
5790.4,48
5791.4,50
5791.5,34
5791.8,39
5791.9,4
5792.5,25
5792.9,29
5793.0,27
5793.4,57
5793.5,59
5793.8,18
5794.1,9
5794.9,6
5795.5,57
5796.0,4
5796.2,21
5796.2,56
5796.6,25
5796.7,47
5797.3,50
5798.1,55
5810.1,29
5811.1,53
5813.3,52
5815.1,42
5817.6,38
5817.7,29
5818.5,50
5818.5,56
5818.6,59
5819.3,57
5819.7,9
5820.0,31
5820.1,4
5820.9,49
5821.2,6
5821.4,43
5821.8,50
5823.1,55
5835.3,53
5838.6,30
5840.2,29
5842.0,49
5843.1,42
5845.2,39
5845.5,6
5845.9,57
5848.4,50
5855.8,55
5856.6,53
5858.2,50
5859.6,55
5859.9,43
5862.9,29
5872.2,42
5878.1,53
5883.3,5
5886.3,43
5889.5,59
5890.4,52
5901.1,56
5906.5,41
5914.4,34
5914.5,36
5917.0,36
5918.1,39
5919.8,3
5920.2,38
5920.3,57
5927.6,52
5928.4,50
5954.3,6
5968.6,56
5996.4,57
10686.3,59
10689.3,56
10706.8,37
10707.5,39
10711.0,49
10711.3,56
10719.7,47
10719.7,49
10721.2,21
10721.3,48
10722.6,59
10722.7,6
10724.4,4
10724.7,43
10725.8,18
10726.4,49
10726.9,9
10727.8,38
10728.2,39
10732.8,4
10733.0,49
10733.3,17
10734.3,51
10734.4,50
10735.0,21
10735.1,59
10737.6,9
10738.6,25
10740.4,49
10742.1,46
10743.0,50
10743.9,36
10744.4,49
10744.7,43
10745.0,41
10747.8,55
10749.5,49
10751.6,49
10753.8,41
10756.3,49
10756.9,57
10757.6,21
10757.7,25
10759.3,51
10759.8,4
10761.7,36
10762.9,56
10764.1,38
10764.9,49
10765.2,25
10765.3,9
10765.7,50
10767.7,38
10768.6,3
10769.0,51
10769.2,17
10769.8,33
10770.0,56
10770.3,25
10771.5,57
10772.3,52
10779.4,49
10781.1,53
10781.9,51
10782.9,50
10783.0,49
10783.7,41
10783.7,42
10785.5,49
10788.3,21
10788.5,51
10788.6,55
10789.9,30
10791.0,25
10791.6,49
10793.2,25
10793.6,49
10798.6,41
10802.7,55
10805.6,43
10811.8,53
10811.9,55
10814.8,52
10816.2,59
10824.2,25
10828.2,49
10828.9,53
10829.1,41
10833.6,52
10836.0,3
10836.2,34
10837.8,57
10842.4,56
10855.9,52
10860.1,56
10888.8,52
10889.6,49
25594.9,56
25619.3,34
25621.8,56
25622.1,52
25622.5,50
25626.2,21
25626.5,51
25626.9,25
25627.5,52
25628.0,35
25631.1,56
25632.1,49
25632.5,50
25633.4,30
25634.5,51
25635.1,9
25635.2,48
25635.7,3
25635.7,55
25636.5,25
25636.6,30
25637.4,4
25638.1,26
25638.2,17
25638.5,25
25638.5,29
25641.1,55
25641.5,49
25646.7,51
25647.1,49
25649.1,49
25649.7,47
25650.9,25
25651.7,57
25652.9,21
25652.9,33
25653.0,50
25653.2,30
25653.4,59
25655.5,39
25656.1,4
25656.9,21
25657.4,27
25658.0,49
25658.1,39
25658.6,25
25658.9,30
25660.4,57
25661.3,30
25665.7,25
25666.5,49
25666.7,39
25668.0,9
25668.7,53
25669.0,47
25669.2,56
25670.6,49
25671.2,4
25671.3,31
25671.5,50
25677.3,9
25678.0,25
25683.8,49
25683.9,53
25686.0,49
25687.2,59
25687.7,38
25688.7,50
25689.0,49
25689.7,43
25689.7,47
25690.0,51
25691.4,39
25691.5,49
25694.4,49
25694.8,25
25696.3,51
25696.8,49
25697.3,53
25697.4,56
25697.8,55
25702.9,4
25710.6,49
25713.7,51
25713.7,53
25713.8,52
25714.7,47
25715.4,49
25715.6,50
25718.4,42
25718.4,49
25719.7,51
25722.9,49
25724.9,49
25726.6,51
25730.0,52
25732.7,17
25734.7,34
25737.9,52
25741.0,51
25748.6,52
25749.8,49
25750.4,51
25757.4,50
25763.3,43
25771.5,42
25777.4,52
25781.4,49
25845.9,52
25849.5,49
25851.5,49
25855.6,41
25857.3,49
25861.8,59
25863.1,52
25864.5,49
25864.5,56
25870.0,49
25873.3,39
25876.2,46
25877.8,49
25891.5,56
25894.2,49
25898.9,46
25898.9,55
25900.4,49
25902.8,38
25905.1,56
25905.3,59
25905.8,52
25907.6,49
25909.7,49
25914.9,59
25916.4,49
25924.2,56
25930.4,49
25939.9,56
25942.7,21
25946.1,17
25947.2,46
25948.9,49
25951.1,56
25955.9,50
25956.7,52
25964.5,49
25966.6,49
25968.7,56
25970.2,49
25975.9,41
25976.7,34
25981.7,5
25986.6,59
25988.8,56
25990.7,49
25999.3,31
26004.1,49
26007.9,52
26022.2,49
26028.7,5
26033.5,42
26035.5,49
26044.0,49
26054.8,49
26066.6,49
26094.6,56
26136.4,46
40301.7,9
40307.8,3
40314.8,9
40316.4,56
40316.6,41
40323.8,9
40325.3,49
40331.8,49
40332.1,5
40332.1,46
40332.2,17
40332.6,18
40334.1,49
40337.5,49
40338.6,56
40339.2,9
40340.6,55
40340.8,5
40342.0,17
40342.0,49
40342.5,50
40342.6,27
40343.1,48
40343.4,56
40343.9,18
40344.0,38
40344.8,55
40344.9,4
40347.3,41
40347.8,9
40348.5,3
40348.5,5
40348.8,34
40349.3,36
40351.4,41
40351.7,18
40352.1,25
40352.1,38
40352.1,49
40352.7,4
40354.1,57
40354.2,59
40354.3,34
40354.3,49
40354.4,38
40354.6,56
40355.7,55
40356.3,51
40356.6,50
40357.1,49
40358.4,30
40360.9,21
40365.8,56
40367.6,49
40367.9,46
40368.7,59
40370.3,4
40374.6,56
40374.8,52
40375.0,51
40377.1,9
40377.2,51
40377.6,27
40378.6,25
40378.8,49
40381.6,3
40382.1,56
40383.0,49
40383.1,50
40384.3,41
40384.9,59
40385.5,55
40388.4,9
40389.0,50
40389.9,4
40396.7,50
40401.1,21
40402.1,36
40402.1,50
40402.4,52
40404.5,25
40405.0,49
40405.3,34
40409.2,50
40413.0,21
40426.0,49
40428.0,41
40429.5,30
40429.7,49
40431.5,59
40431.6,50
40431.7,49
40432.5,43
40432.7,52
40436.5,36
40441.8,49
40446.3,34
40450.9,52
40452.9,51
40453.8,50
40464.8,52
40466.3,49
40470.2,56
40474.9,52
40484.5,34
40489.7,52
40492.6,49
40498.3,43
40501.4,52
40501.8,56
40504.5,42
40507.6,49
40522.2,52
40535.5,52
40537.6,49
40561.5,49
40604.2,49
40644.1,49
40692.6,49
45300.0,32
45328.3,55
45332.5,56
45336.4,46
45339.7,41
45342.2,50
45346.6,39
45348.9,59
45349.6,38
45350.3,41
45353.7,49
45355.6,34
45356.0,17
45359.1,3
45360.0,49
45360.1,9
45361.0,4
45361.0,46
45362.5,30
45362.6,47
45362.7,25
45363.1,41
45363.8,34
45365.0,45
45365.8,34
45365.8,49
45367.1,4
45369.1,30
45372.5,50
45377.0,34
45377.1,36
45377.3,30
45377.3,56
45377.6,29
45377.8,49
45378.0,46
45379.0,52
45379.1,50
45379.3,47
45380.1,46
45380.7,56
45380.9,41
45381.4,9
45381.4,49
45381.8,47
45382.0,55
45383.0,30
45385.0,34
45386.3,38
45386.8,5
45388.1,51
45388.9,49
45390.5,3
45391.5,56
45396.9,59
45397.2,56
45397.6,55
45398.3,46
45398.4,49
45399.7,50
45399.8,52
45401.2,47
45401.6,56
45402.5,21
45402.9,6
45403.1,49
45404.9,46
45405.1,25
45407.0,56
45410.2,34
45410.7,47
45410.8,3
45412.1,38
45412.2,5
45413.4,36
45418.3,56
45419.4,49
45420.4,56
45422.6,56
45425.7,41
45426.6,38
45431.7,3
45435.0,46
45439.1,49
45439.8,52
45441.9,17
45445.0,49
45450.1,47
45451.7,56
45451.9,3
45451.9,5
45454.3,46
45455.8,38
45458.9,38
45464.6,52
45466.7,55
45470.6,47
45472.9,38
45477.5,46
