spiketime,electrodes
6494.3,54
8276.7,54
9305.6,56
9311.5,34
9312.6,56
9313.9,53
9318.9,50
9323.6,4
9323.9,56
9324.0,50
9324.0,53
9326.4,49
9326.6,39
9327.9,55
9329.4,30
9329.4,49
9329.6,25
9330.0,50
9330.2,55
9330.3,43
9330.5,47
9330.7,34
9330.7,48
9331.0,56
9331.1,21
9331.8,38
9331.8,49
9332.0,25
9332.1,18
9332.1,30
9332.5,27
9332.9,6
9333.0,50
9333.2,57
9333.3,9
9334.0,17
9334.7,21
9334.8,56
9335.0,51
9336.0,50
9338.3,9
9338.5,59
9340.2,25
9342.1,50
9343.2,29
9343.5,30
9344.1,31
9345.5,30
9346.7,50
9346.8,49
9347.2,18
9348.5,48
9351.3,55
9351.9,49
9352.0,50
9353.4,42
9354.8,50
9356.6,22
9358.8,25
9360.5,30
9361.0,9
9361.6,29
9362.8,4
9363.6,59
9365.0,6
9365.8,57
9366.0,31
9366.2,56
9367.4,9
9368.1,49
9369.1,39
9369.3,50
9376.9,6
9376.9,18
9377.3,9
9378.1,55
9379.5,30
9379.8,4
9379.8,50
9380.2,53
9381.8,50
9381.8,57
9383.4,29
9386.2,25
9390.3,59
9391.0,31
9392.2,50
9393.1,56
9394.9,25
9395.6,9
9395.7,4
9396.5,49
9397.2,31
9398.7,42
9401.3,55
9409.3,53
9410.7,43
9411.1,33
9412.0,6
9412.1,57
9412.6,55
9412.9,42
9413.1,56
9422.3,55
9422.6,50
9426.6,53
9433.7,55
9437.9,36
9451.5,42
9451.9,53
9461.0,43
9463.6,56
9580.5,50
9660.0,50
9668.0,49
9739.9,49
9826.7,49
11905.7,54
15975.0,56
28891.1,56
28900.1,36
28902.2,25
28902.3,32
28907.8,34
28912.9,48
28916.1,56
28917.3,9
28917.4,48
28918.8,34
28920.2,55
28920.4,30
28920.9,49
28921.8,38
28922.3,4
28922.8,51
28922.8,57
28922.9,30
28923.1,25
28923.3,29
28923.4,35
28924.1,31
28924.7,49
28924.8,22
28925.2,21
28925.4,17
28925.4,50
28925.6,39
28925.9,25
28926.3,31
28927.9,9
28928.0,6
28929.5,50
28935.7,59
28936.7,22
28936.8,49
28937.8,6
28939.3,49
28939.5,29
28939.8,50
28939.9,4
28940.1,56
28940.6,51
28940.9,33
28941.2,55
28941.3,38
28941.9,30
28941.9,59
28942.0,49
28942.2,50
28942.3,57
28942.4,27
28942.4,34
28942.5,31
28943.3,56
28951.9,53
28952.4,59
28954.6,9
28956.5,49
28957.0,50
28958.3,34
28958.5,49
28958.9,4
28959.3,25
28960.3,21
28960.4,17
28960.6,50
28960.7,34
28960.7,47
28960.9,49
28960.9,57
28961.1,39
28961.2,18
28961.6,38
28962.3,51
28962.8,53
28963.0,50
28963.0,59
28963.2,49
28963.9,39
28965.0,50
28965.5,55
28965.9,49
28974.8,53
28975.0,50
28976.5,49
28976.5,55
28976.8,38
28977.0,50
28977.5,4
28977.5,43
28977.5,57
28978.6,34
28978.7,27
28979.0,49
28979.7,9
28979.7,25
28981.0,49
28988.2,50
28990.7,53
28991.3,50
28997.1,49
29003.1,31
29003.7,50
29003.9,57
29004.1,56
29005.8,51
29006.0,42
29006.2,56
29013.0,53
29014.0,50
29014.7,36
29016.1,50
29016.3,49
29033.3,55
29040.2,31
29191.6,49
29236.7,49
29283.1,57
29297.1,49
36890.9,38
36901.9,56
36902.6,50
36903.8,47
36904.4,3
36906.0,56
36907.1,46
36908.5,38
36909.3,34
36909.6,3
36909.7,55
36910.6,4
36911.5,49
36911.8,47
36912.3,25
36912.3,56
36912.4,5
36913.5,17
36914.4,46
36915.4,38
36916.7,50
36916.7,56
36916.8,9
36917.6,34
36918.0,49
36918.1,47
36918.7,27
36919.2,55
36919.3,30
36919.8,56
36920.6,4
36920.6,25
36921.1,34
36926.2,56
36926.5,9
36928.3,56
36928.7,55
36929.7,49
36930.0,17
36931.6,46
36931.9,49
36932.1,21
36932.2,47
36935.2,30
36937.0,49
36937.1,55
36937.9,56
36940.0,25
36940.8,48
36943.1,38
36943.1,50
36944.1,55
36944.7,47
36945.5,4
36945.7,9
36946.0,49
36947.3,29
36947.6,50
36947.9,46
36948.5,30
36950.1,18
36952.6,47
36952.7,51
36953.6,39
36953.8,50
36956.8,49
36957.7,3
36958.3,54
36958.5,55
36960.1,34
36964.0,4
36964.0,47
36964.6,21
36964.7,5
36964.8,56
36965.0,59
36965.1,27
36965.5,49
36966.0,50
36968.6,21
36968.9,25
36968.9,37
36972.0,51
36973.8,49
36974.6,43
36977.7,50
36977.8,56
36983.9,4
36987.8,49
36989.4,52
36989.9,3
36989.9,47
36990.2,50
36990.4,56
36992.2,47
36993.3,56
36993.7,9
36994.7,51
36995.0,43
37001.5,21
37004.8,56
37005.6,25
37005.7,50
37006.0,49
37007.9,56
37008.4,49
37016.7,51
37018.1,17
37018.9,52
37021.3,49
37023.3,47
37030.7,52
37032.4,56
37033.5,55
37036.3,43
37037.6,49
37041.3,52
37042.3,21
37045.0,56
37046.2,47
37046.8,17
37047.8,37
37048.4,56
37049.2,49
37051.8,59
37057.1,52
37060.5,3
37060.8,49
37062.3,56
37066.8,25
37074.2,56
37076.8,56
37079.6,47
37081.3,52
37081.8,49
37088.1,21
37094.9,56
37095.0,52
37096.5,50
37098.8,25
37109.9,49
37112.0,49
37123.6,52
37127.2,47
37139.9,49
37143.0,49
37144.3,52
37160.8,52
37161.2,46
37174.2,49
37176.4,38
37179.5,59
37183.4,56
37184.3,49
37190.7,57
37193.0,52
37201.2,46
37207.4,49
37213.9,57
37229.4,49
37229.9,50
37230.8,46
37235.9,59
37252.3,49
37258.6,56
37268.0,31
37291.9,56
37297.4,49
37320.8,31
37361.1,49
37527.6,56
42522.9,56
43958.0,56
44730.8,56
47438.8,56
49600.4,56
51062.8,56
51414.6,3
51424.8,9
51437.3,9
51447.3,3
51448.1,9
51451.0,56
51452.1,5
51458.7,49
51460.7,17
51461.8,9
51466.3,34
51467.5,49
51472.5,6
51475.6,27
51475.7,49
51476.5,9
51476.8,46
51477.6,55
51478.1,49
51478.2,56
51480.5,47
51481.0,9
51482.5,34
51484.3,50
51487.5,38
51488.6,4
51488.7,51
51488.8,5
51490.0,34
51491.5,48
51493.0,46
51493.6,59
51494.1,36
51494.5,25
51494.5,55
51494.7,49
51494.8,47
51497.1,56
51497.8,3
51501.7,17
51501.8,50
51502.0,5
51502.3,49
51504.6,9
51509.3,21
51509.5,51
51510.6,59
51511.5,55
51511.9,50
51512.3,4
51512.3,25
51513.4,57
51514.4,56
51514.7,49
51515.2,9
51515.6,46
51517.8,46
51518.8,50
51518.9,49
51524.5,59
51525.3,56
51526.3,4
51526.8,51
51528.4,52
51528.6,36
51529.0,49
51529.7,51
51531.7,49
51532.0,55
51533.5,47
51533.6,30
51533.6,38
51533.8,56
51534.6,25
51541.3,49
51547.1,30
51548.4,41
51549.8,48
51556.6,3
51563.0,47
51564.6,17
51567.0,17
51568.8,43
51569.0,46
51570.0,57
51572.7,51
51578.6,49
51581.4,50
51581.6,52
51582.2,49
51584.5,34
51592.6,57
51593.1,56
51595.6,56
51608.2,41
51610.5,52
51614.9,59
51635.8,50
51638.5,56
51648.0,49
51682.8,42
51700.5,49
51700.7,46
51723.1,49
51771.6,49
51774.7,49
51830.7,46
55652.1,49
55655.9,56
55664.6,41
55666.3,52
55666.5,31
55667.2,51
55667.4,50
55667.8,49
55667.9,25
55668.1,48
55670.8,4
55671.0,5
55671.3,38
55672.7,36
55673.2,48
55673.8,49
55674.2,52
55674.4,59
55674.6,51
55674.7,34
55675.3,30
55675.3,56
55675.8,4
55675.8,21
55675.9,27
55676.5,47
55676.8,50
55676.9,59
55677.2,49
55677.9,18
55678.1,44
55678.1,48
55678.8,57
55678.9,9
55678.9,30
55679.3,34
55679.6,29
55679.8,51
55680.4,4
55680.4,50
55681.5,34
55681.9,49
55682.3,57
55684.6,39
55686.6,6
55687.4,9
55687.8,21
55687.8,56
55689.0,25
55690.1,55
55694.3,9
55695.0,49
55696.9,50
55697.2,51
55698.5,49
55700.0,21
55702.6,25
55703.5,37
55703.8,29
55704.2,21
55705.6,56
55706.3,57
55707.0,25
55707.1,18
55708.0,34
55708.3,50
55709.9,49
55710.4,57
55711.5,21
55712.7,25
55712.7,50
55713.0,49
55716.6,39
55719.5,49
55721.8,50
55722.4,9
55722.8,30
55722.9,41
55724.0,49
55724.1,48
55725.7,59
55730.7,55
55734.1,4
55736.8,56
55742.3,4
55745.7,43
55752.5,52
55761.6,57
55764.7,56
55768.7,52
55775.5,49
55776.9,36
55783.3,52
55799.9,52
55813.6,49
55816.2,50
55819.0,43
55822.9,49
55830.6,52
55830.9,56
55859.3,49
55867.7,52
55870.0,59
