spiketime,electrodes
1521.1,56
1528.7,56
1529.8,49
1541.5,38
1544.5,52
1544.6,49
1544.6,51
1546.0,56
1546.2,55
1548.3,27
1549.1,34
1550.3,56
1552.5,34
1553.5,4
1553.6,49
1553.7,29
1553.9,46
1554.0,39
1554.6,50
1554.7,55
1555.2,33
1555.5,52
1556.0,57
1556.5,25
1556.7,43
1556.8,51
1557.0,48
1557.4,38
1557.4,47
1557.8,49
1558.0,4
1558.5,9
1558.7,30
1559.6,18
1559.8,17
1559.8,49
1560.0,59
1560.1,29
1560.2,53
1560.2,57
1560.5,56
1560.6,34
1560.6,50
1560.7,6
1561.1,21
1561.7,9
1562.4,55
1563.0,50
1563.7,25
1569.1,59
1571.1,50
1572.0,56
1574.4,50
1575.1,6
1577.1,49
1577.1,50
1577.2,29
1577.2,57
1579.4,4
1579.5,18
1580.0,27
1580.1,51
1580.3,43
1580.3,59
1580.4,57
1580.5,38
1580.5,49
1580.7,34
1582.2,50
1582.4,39
1582.5,49
1582.7,56
1583.0,29
1584.6,25
1585.1,49
1589.5,56
1595.6,53
1595.7,9
1597.7,4
1598.6,43
1599.3,55
1599.4,50
1599.5,34
1599.7,57
1599.8,51
1600.5,47
1600.6,18
1600.6,56
1607.7,4
1608.9,50
1614.0,55
1616.1,41
1616.8,53
1617.2,50
1618.7,57
1619.2,50
1619.4,53
1619.7,43
1620.9,29
1621.2,49
1624.4,31
1637.6,43
1638.1,50
1640.0,53
1640.7,50
1641.3,29
1642.6,57
1645.2,50
1646.8,42
1667.0,50
1667.0,56
1671.0,43
1672.2,56
1684.9,42
1695.1,43
1723.4,42
1724.3,55
1744.8,55
1779.1,55
1780.7,57
1784.3,55
1785.0,56
1791.7,55
1800.8,55
1810.7,55
1819.1,55
1834.8,55
1837.6,50
1893.9,25
7831.3,56
7832.3,21
7832.3,50
7845.1,50
7845.1,56
7847.4,53
7847.8,55
7850.4,50
7850.5,55
7851.5,9
7851.5,48
7856.0,30
7862.1,9
7862.2,55
7864.3,27
7865.2,21
7867.5,48
7868.3,9
7868.5,6
7868.5,57
7868.9,4
7869.1,49
7871.3,46
7873.5,49
7873.8,50
7873.9,43
7874.1,41
7874.1,55
7875.1,36
7876.5,21
7876.6,30
7877.9,59
7878.6,49
7878.7,50
7878.7,51
7878.7,55
7878.8,21
7879.1,3
7879.2,18
7879.3,25
7879.4,57
7879.9,9
7880.0,4
7880.0,34
7881.3,55
7882.0,49
7883.5,38
7884.0,49
7886.6,51
7888.6,29
7888.7,48
7889.6,39
7889.7,59
7890.1,43
7890.4,38
7891.3,56
7892.1,30
7892.6,55
7893.3,21
7894.2,25
7896.1,21
7899.0,31
7902.1,54
7906.7,52
7908.3,59
7909.2,50
7910.9,47
7914.4,49
7915.3,9
7915.3,53
7916.4,49
7916.8,50
7917.3,51
7918.4,49
7920.6,49
7921.6,25
7922.3,43
7922.9,50
7924.5,41
7930.0,4
7940.6,42
7952.7,49
7952.7,56
7953.2,52
7953.3,50
7955.6,4
7966.0,5
7971.2,43
7971.7,56
7975.2,49
7998.1,52
8003.3,56
8004.8,34
8007.4,49
8009.0,57
8016.2,38
8018.9,53
8037.3,56
8041.0,46
8057.0,49
8076.7,52
8097.3,49
8109.4,52
8119.6,49
8147.6,56
9909.1,54
11290.9,54
13258.9,50
13262.9,56
13268.8,39
13269.9,56
13282.9,49
13285.1,21
13291.3,56
13292.2,17
13294.5,49
13297.2,49
13297.4,46
13297.8,47
13301.3,46
13301.6,4
13302.9,34
13303.1,49
13307.6,25
13312.0,56
13312.3,57
13312.5,36
13313.0,50
13313.8,59
13313.9,30
13314.3,4
13315.1,44
13317.5,59
13318.6,48
13319.1,34
13320.4,17
13320.9,6
13320.9,9
13321.5,39
13321.6,3
13322.1,55
13322.6,49
13331.6,47
13334.5,21
13335.0,49
13336.2,47
13342.5,25
13345.5,30
13346.5,56
13346.8,47
13347.6,49
13348.5,50
13349.2,3
13349.6,49
13351.5,52
13354.2,4
