spiketime,electrodes
293.1,2
669.0,2
1139.2,2
1941.5,2
2011.4,9
2015.8,9
2023.6,59
2025.0,13
2073.5,35
2073.6,43
2095.0,36
2098.9,13
2099.3,43
2100.0,7
2101.0,42
2102.3,38
2102.5,36
2104.0,43
2106.5,9
2107.6,57
2107.8,36
2108.3,20
2110.7,1
2111.7,57
2112.2,36
2112.3,56
2112.8,54
2113.0,43
2113.2,46
2113.8,35
2114.8,34
2115.3,57
2115.4,48
2116.7,13
2117.3,56
2117.5,46
2118.1,43
2118.2,34
2118.5,38
2118.8,52
2119.2,13
2119.2,57
2119.5,23
2119.5,44
2119.9,11
2120.0,36
2120.3,2
2121.0,4
2121.2,1
2121.3,42
2121.4,46
2121.5,57
2121.7,27
2122.2,23
2122.4,48
2122.5,39
2122.6,10
2122.6,43
2125.4,54
2125.6,10
2125.9,12
2126.4,23
2126.5,56
2127.8,51
2128.1,59
2128.2,38
2128.4,31
2128.6,3
2128.7,34
2128.7,36
2129.0,39
2129.3,10
2129.5,23
2129.5,43
2129.7,44
2129.7,48
2129.9,4
2130.4,24
2130.4,41
2131.0,36
2131.4,1
2131.4,19
2131.5,57
2131.6,39
2131.7,12
2131.7,51
2131.7,59
2131.9,37
2132.4,4
2133.2,36
2133.5,27
2133.5,41
2133.5,49
2133.8,46
2134.2,3
2134.2,23
2134.3,35
2134.4,37
2134.5,57
2135.0,43
2135.1,53
2135.2,9
2135.2,28
2135.4,20
2135.4,34
2135.5,38
2135.5,59
2136.2,32
2136.5,35
2137.0,37
2137.1,58
2137.4,48
2137.6,10
2137.8,45
2138.1,36
2138.2,59
2138.3,1
2138.3,38
2138.3,43
2139.3,12
2139.9,2
2140.3,24
2140.3,41
2140.6,36
2140.7,10
2140.9,43
2141.5,9
2141.5,54
2141.6,57
2141.7,38
2141.7,56
2141.8,30
2141.9,2
2142.0,39
2142.1,51
2142.5,37
2142.7,4
2143.3,23
2143.7,34
2143.8,38
2144.0,13
2144.1,19
2144.5,43
2144.5,59
2144.6,57
2145.4,44
2146.0,23
2146.2,27
2146.4,37
2146.8,36
2147.5,7
2147.9,43
2148.0,4
2149.0,37
2149.2,23
2150.4,55
2151.1,36
2151.6,38
2151.9,59
2152.7,1
2152.8,10
2153.4,51
2153.5,54
2153.6,38
2153.6,41
2154.1,57
2154.4,59
2154.7,48
2155.0,23
2155.5,7
2155.8,34
2156.1,41
2156.4,39
2156.8,51
2157.0,54
2157.1,31
2157.8,10
2157.8,43
2157.9,56
2158.6,36
2159.2,24
2159.5,25
2160.3,21
2160.5,23
2161.0,22
2161.1,2
2162.3,46
2162.8,7
2163.3,44
2163.4,37
2163.6,57
2164.7,30
2165.4,43
2166.3,36
2166.4,57
2166.5,4
2168.8,51
2169.6,59
2170.6,1
2170.8,10
2171.4,38
2172.1,6
2173.4,38
2174.9,36
2175.5,30
2176.0,43
2176.9,22
2176.9,41
2177.1,9
2177.4,10
2177.9,36
2178.5,1
2178.5,5
2183.8,55
2185.1,51
2189.8,34
2192.0,38
2192.1,34
2192.4,31
2192.4,39
2192.9,1
2194.0,38
2195.0,23
2196.9,56
2197.4,48
2198.8,22
2199.9,49
2200.7,25
2200.9,36
2204.5,33
2204.7,25
2206.9,36
2207.4,43
2210.2,54
2210.4,41
2212.7,6
2218.0,57
2219.6,23
2220.0,34
2220.9,14
2221.1,22
2223.3,55
2235.6,34
2241.5,43
2268.8,34
2269.2,46
2294.5,59
2300.4,51
2333.3,34
2334.6,42
2403.9,59
2427.1,4
2517.6,43
2523.9,2
2524.9,36
2529.2,59
2532.5,35
2542.8,36
2545.0,43
2545.8,4
2551.2,43
2559.4,35
2561.2,36
2562.6,38
2563.2,43
2563.5,46
2565.3,38
2567.1,53
2570.3,36
2577.0,4
2580.1,43
2583.5,35
2585.5,36
2586.2,38
2586.7,53
2588.0,4
2592.4,57
2593.5,51
2593.8,13
2593.9,33
2596.4,46
2600.1,1
2600.8,36
2606.1,57
2607.5,51
2610.6,36
2614.3,59
2614.7,51
2615.2,43
2615.7,58
2615.8,4
2618.2,36
2618.7,43
2621.6,51
2621.7,46
2626.3,59
2627.7,53
2628.4,57
2629.4,51
2631.0,43
2631.9,56
2633.0,43
2633.4,59
2636.9,57
2637.3,46
2637.8,53
2637.9,42
2638.5,36
2639.0,35
2642.2,48
2642.3,51
2642.4,4
2643.0,44
2643.2,43
2643.5,59
2643.8,36
2644.2,23
2644.3,57
2644.7,38
2645.1,10
2646.3,39
2650.3,43
2652.2,33
2652.7,4
2652.7,36
2652.8,51
2653.2,53
2654.0,3
2654.0,46
2656.4,4
2656.5,36
2657.7,39
2657.8,34
2657.9,51
2659.2,43
2662.5,35
2665.0,59
2665.7,57
2665.8,48
2666.1,43
2666.9,32
2667.1,13
2667.1,24
2668.9,32
2669.0,4
2669.3,30
2669.4,57
2669.9,41
2670.6,1
2672.3,48
2672.6,36
2673.7,10
2674.5,51
2675.0,57
2678.8,25
2679.5,36
2682.1,51
2682.7,43
2682.8,48
2683.1,53
2684.4,1
2684.7,35
2685.2,36
2685.5,4
2686.1,34
2686.5,23
2686.6,54
2686.9,59
2687.9,1
2689.8,25
2690.2,43
2690.5,51
2690.6,4
2690.6,34
2690.8,37
2690.9,36
2691.1,57
2691.6,35
2693.0,53
2693.3,20
2695.0,46
2695.4,48
2695.6,57
2696.3,56
2696.7,4
2697.8,34
2698.7,19
2699.4,1
2700.5,12
2700.6,36
2701.2,48
2701.3,32
2701.4,1
2702.8,13
2703.0,43
2703.4,4
2704.0,11
2704.0,51
2704.4,2
2704.9,31
2705.5,20
2706.5,43
2706.7,12
2706.8,19
2707.0,48
2707.3,54
2707.6,57
2707.7,13
2708.2,23
2708.2,28
2708.4,36
2708.6,38
2708.7,43
2708.9,4
2708.9,19
2709.0,35
2709.1,20
2709.6,9
2710.2,23
2710.9,4
2711.0,31
2711.0,54
2712.0,2
2712.3,21
2712.8,12
2713.4,23
2713.6,36
2713.6,46
2714.3,51
2715.0,1
2715.1,27
2715.1,56
2715.2,2
2715.9,37
2716.3,6
2717.3,4
2717.3,57
2717.7,34
2718.0,23
2718.3,9
2718.7,19
2719.6,32
2720.1,59
2720.3,4
2721.0,56
2722.3,20
2722.8,31
2722.9,1
2722.9,48
2723.0,36
2723.0,57
2723.1,4
2723.5,43
2723.6,2
2723.6,23
2724.3,12
2724.4,38
2724.9,25
2725.6,48
2726.3,23
2726.8,57
2728.8,1
2729.1,11
2729.4,36
2729.5,19
2729.9,12
2730.2,2
2730.7,30
2730.8,48
2731.2,4
2731.2,43
2731.7,9
2731.7,34
2731.7,57
2732.6,53
2732.9,48
2733.0,20
2733.3,19
2734.4,35
2736.1,51
2736.9,4
2738.1,36
2738.7,32
2739.1,51
2739.9,57
2740.3,35
2740.6,1
2740.6,14
2740.6,23
2740.6,31
2740.9,48
2741.3,4
2741.5,12
2742.1,34
2742.2,19
2742.7,36
2742.9,25
2743.0,46
2743.1,43
2743.8,9
2744.5,2
