spiketime,electrodes
1234.7,59
2906.4,2
2983.9,43
2984.5,42
2988.0,43
2988.4,36
2989.0,39
2989.1,38
2991.1,34
2991.5,13
2992.1,57
2992.7,23
2997.1,59
2997.4,43
2997.8,1
2998.0,11
2998.0,36
2998.6,35
3002.3,38
3002.9,43
3003.9,37
3004.2,57
3004.7,20
3006.1,36
3007.6,1
3007.6,11
3008.2,6
3011.6,36
3011.7,43
3015.4,43
3018.0,36
3018.1,43
3018.8,12
3019.0,49
3019.4,25
3020.0,36
3020.6,37
3020.7,35
3021.7,25
3022.5,32
3022.6,43
3023.0,14
3023.0,46
3023.7,37
3024.6,23
3025.1,36
3025.2,43
3025.5,14
3026.3,38
3026.9,25
3028.3,57
3028.4,37
3029.4,51
3029.6,34
3029.8,59
3030.0,39
3030.8,23
3031.2,38
3031.6,34
3031.8,3
3032.3,39
3032.5,43
3032.9,23
3033.1,6
3033.1,36
3033.4,2
3033.7,1
3033.7,38
3034.1,51
3034.2,9
3034.3,26
3034.3,34
3034.7,39
3035.0,37
3035.8,25
3035.9,44
3036.0,57
3036.5,52
3036.6,51
3037.0,59
3037.6,56
3037.9,37
3038.2,35
3038.6,11
3038.7,43
3038.8,36
3038.9,25
3039.6,10
3039.6,32
3039.8,6
3040.0,51
3040.2,34
3040.4,46
3040.9,7
3040.9,49
3041.0,24
3041.0,36
3041.4,23
3041.4,27
3041.8,33
3041.8,57
3042.0,13
3042.0,37
3042.1,26
3042.1,32
3042.3,51
3042.7,3
3042.7,31
3042.9,7
3043.0,36
3043.2,34
3043.5,22
3043.5,23
3044.0,37
3044.1,35
3044.2,43
3044.4,38
3044.4,39
3044.4,41
3044.6,1
3044.7,26
3044.7,51
3044.8,42
3044.9,46
3045.1,4
3045.3,7
3045.6,59
3045.9,36
3046.1,37
3046.2,23
3046.2,34
3046.9,46
3046.9,51
3047.0,32
3047.0,44
3047.6,20
3048.3,57
3048.6,14
3049.4,1
3049.7,43
3050.0,49
3050.3,10
3050.6,46
3050.7,56
3051.3,8
3051.7,4
3052.8,36
3052.9,10
3053.0,33
3053.9,3
3055.0,10
3055.3,30
3055.5,1
3055.6,59
3056.2,43
3057.6,59
3057.7,34
3058.6,2
3059.0,7
3059.2,1
3059.2,38
3059.3,57
3059.5,23
3060.6,34
3060.7,44
3061.1,36
3061.1,54
3061.5,56
3061.7,31
3061.7,38
3062.0,11
3062.0,51
3062.1,41
3063.9,13
3064.1,34
3064.3,23
3064.3,43
3064.9,57
3065.2,21
3065.2,44
3065.3,32
3065.4,52
3065.5,51
3065.6,6
3065.7,11
3066.2,1
3067.4,4
3067.5,46
3068.3,13
3068.3,38
3068.4,49
3068.5,14
3068.8,17
3068.8,30
3068.8,34
3068.9,19
3068.9,54
3069.0,23
3069.2,18
3069.3,7
3069.6,43
3070.0,22
3070.0,36
3070.1,33
3071.3,23
3071.3,39
3071.6,5
3072.0,30
3072.1,26
3072.2,32
3075.5,32
3076.8,51
3078.5,34
3078.5,43
3078.9,37
3079.2,23
3080.4,60
3080.8,36
3082.0,3
3082.9,1
3084.0,11
3084.9,25
3085.0,31
3085.9,6
3085.9,44
3087.0,20
3087.0,23
3087.7,54
3087.9,39
3088.0,33
3088.3,36
3089.8,8
3090.4,36
3091.4,48
3091.5,57
3092.0,23
3093.2,55
3094.2,51
3094.3,1
3095.0,22
3097.8,23
3098.3,43
3101.7,25
3102.6,36
3104.7,7
3106.9,11
3110.9,33
3113.6,34
3116.0,23
3117.1,1
3117.5,13
3119.7,32
3135.9,21
3138.9,25
3139.4,34
3148.6,43
3166.0,34
3166.1,44
3179.6,49
3182.2,34
3186.5,21
3202.5,34
3222.8,34
3305.0,51
3421.6,59
3461.3,51
4565.9,59
6920.8,59
8696.7,59
8720.6,36
8732.5,36
8733.2,43
8742.4,36
8742.9,39
8748.0,43
8750.0,35
8750.6,13
8751.4,36
8752.0,35
8752.8,57
8753.0,43
8754.3,9
8755.0,36
8755.7,43
8756.4,39
8756.6,6
8757.3,1
8758.6,34
8759.0,37
8759.3,32
8759.7,57
8760.2,25
8760.3,13
8760.7,48
8761.1,3
8761.2,41
8761.3,43
8762.1,28
8762.3,36
8762.5,32
8762.6,38
8763.1,37
8763.2,55
8763.3,29
8763.8,31
8764.5,47
8764.7,36
8765.2,32
8765.2,39
8765.4,30
8765.6,20
8765.6,57
8765.7,23
8765.7,24
8765.9,34
8766.1,29
8766.1,43
8766.1,48
8766.2,2
8766.8,13
8766.8,36
8767.1,41
8767.2,52
8767.3,12
8767.5,4
8767.5,27
8767.6,31
8767.8,7
8767.9,38
8767.9,51
8768.0,53
8768.2,23
8768.3,43
8768.4,3
8768.4,35
8768.5,48
8768.6,34
8768.7,59
8768.8,13
8769.0,37
8769.3,16
8769.3,54
8769.3,57
8769.5,27
8769.8,9
8770.0,4
8770.2,40
8770.2,44
8770.4,46
8770.6,53
8770.8,1
8770.8,14
8770.8,30
8770.8,43
8770.8,56
8770.8,59
8771.0,37
8771.2,20
8771.5,39
8771.6,32
8771.7,23
8771.8,34
8771.8,41
8772.2,4
8772.4,2
8772.7,7
8772.8,43
8772.9,38
8773.0,57
8773.2,36
8773.2,51
8773.6,39
8773.6,56
8773.8,30
8773.9,41
8774.1,26
8774.3,59
8774.8,10
8774.8,34
8774.8,43
8775.0,21
8775.3,9
8775.3,12
8775.3,36
8775.3,57
8775.4,13
8776.2,2
8776.2,32
8776.3,39
8776.6,28
8776.6,38
8776.7,59
8776.8,54
8777.1,4
8777.2,25
8777.2,56
8777.4,43
8777.5,19
8778.1,36
8779.0,23
8779.0,31
8779.1,59
8779.3,30
8779.5,56
8780.3,20
8780.3,48
8780.8,43
8781.8,51
8781.9,59
8782.1,10
8782.2,1
8782.3,57
8782.4,53
8782.5,2
8782.6,13
8782.8,4
8782.8,46
8782.8,55
8783.1,9
8783.2,38
8783.6,36
8783.7,3
8783.9,26
8784.0,27
8784.2,59
8784.5,23
8784.5,56
8784.6,10
8784.6,14
8784.7,57
8784.8,4
8784.9,7
8785.0,13
8785.1,34
8785.1,43
8785.2,25
8785.3,37
8785.5,9
8785.6,5
8785.6,36
8786.2,30
8786.6,20
8786.6,31
8787.5,35
8787.7,32
8787.7,59
8788.9,41
8789.0,21
8789.0,51
8789.3,57
8789.4,36
8789.5,28
8790.2,43
8790.7,2
8790.7,38
8791.1,23
8791.4,53
8791.6,33
8792.2,39
8792.4,57
8792.4,59
8792.5,9
8792.9,41
8793.5,43
8793.5,54
8793.7,22
8794.3,58
8794.5,36
8794.7,34
8794.7,59
8794.8,30
8794.9,5
8795.0,10
8795.0,38
8795.2,41
8795.3,4
8795.3,23
8795.4,28
8795.5,39
8795.8,56
8796.3,57
8796.5,13
8796.9,2
8797.1,36
8797.3,7
8797.6,39
8797.7,10
8797.8,4
8798.9,30
8798.9,59
8799.9,10
8800.0,32
8800.2,28
8800.6,7
8800.6,43
8800.8,51
8801.1,36
8801.2,59
8801.8,5
8802.6,57
8802.9,51
8803.8,32
8803.9,23
8804.5,4
8805.0,36
8805.7,54
8805.8,19
8806.2,7
8807.0,41
8808.1,21
8808.4,49
8808.6,10
8809.0,17
8809.2,13
8809.5,7
8809.5,58
8809.8,9
8809.8,57
8809.9,48
8810.7,30
8811.1,1
8811.9,51
8812.1,5
8812.1,43
8812.8,3
8813.8,6
8813.9,2
8814.4,36
8815.6,23
8815.7,28
8815.9,54
8816.6,6
8817.9,19
8818.1,30
8819.0,39
8819.0,48
8819.2,56
8819.3,21
8819.3,57
8819.9,54
8820.2,10
8821.5,30
8822.3,28
8827.0,57
8827.6,51
8827.7,21
8828.1,30
8828.2,13
8828.2,36
8829.7,21
8830.0,20
8830.9,28
8831.0,36
8831.3,10
8831.7,1
8832.5,11
8833.2,55
8833.6,12
8833.8,49
8834.4,57
8834.7,23
8836.2,21
8836.9,59
8837.0,43
8837.5,10
8837.8,25
8838.6,34
8839.2,30
8840.2,36
8840.2,54
8841.0,17
8841.0,53
8841.8,51
8844.0,23
8844.6,21
8844.7,10
8844.8,36
8844.9,4
8846.3,32
8850.8,2
8850.8,36
8851.2,48
8851.6,20
8851.7,23
8853.7,21
8854.3,59
8855.3,30
8855.5,10
8858.9,19
8860.4,57
8860.7,51
8862.4,13
8866.4,23
8867.1,13
8868.0,21
8868.2,43
8868.6,10
8868.9,17
8868.9,30
8869.7,35
8870.4,49
8870.9,28
8871.7,57
8871.9,1
8872.5,56
8875.0,36
8875.6,3
8879.7,25
8881.0,20
8881.2,48
8881.8,21
8885.6,30
8885.9,1
8886.6,28
8887.8,34
8888.4,10
8889.1,36
8890.5,49
8891.1,48
8891.2,59
8893.7,32
8894.8,23
8897.7,21
8898.9,1
8901.4,20
8903.9,36
8905.7,20
8906.0,48
8907.3,14
8907.8,57
8908.8,30
8910.2,49
8911.5,30
8913.6,51
8914.8,59
8915.0,20
8916.0,4
8916.3,2
8917.0,28
8917.1,1
8917.4,13
8917.5,20
8917.6,21
8917.7,23
8917.9,10
8918.2,35
8918.5,2
8921.8,21
8922.5,36
8931.0,20
8931.9,35
8932.2,1
8932.5,21
8933.3,13
8933.7,14
8934.0,49
8934.4,20
8936.2,59
8938.3,51
