spiketime,electrodes
14352.6,53
14352.7,50
14355.1,57
14355.2,46
14355.4,53
14357.1,45
14357.1,57
14357.2,30
14357.4,53
14357.5,39
14357.6,46
14357.8,44
14357.9,54
14357.9,56
14358.1,41
14358.3,29
14358.7,27
14359.2,57
14359.5,31
14359.9,46
14359.9,56
14360.0,49
14360.1,40
14360.4,53
14360.7,50
14360.8,28
14361.5,57
14361.6,9
14361.6,48
14361.7,45
14362.1,7
14362.2,46
14362.5,30
14362.7,53
14362.8,60
14363.0,56
14363.6,57
14363.8,27
14363.9,54
14364.1,45
14364.5,9
14365.6,56
14365.8,27
14365.8,31
14366.0,53
14366.0,57
14367.3,45
14367.7,21
14367.9,31
14368.6,40
14368.7,53
14369.5,45
14369.6,46
14369.9,57
14369.9,59
14370.1,56
14370.4,13
14370.7,60
14371.1,53
14371.6,31
14372.1,49
14372.5,54
14372.8,57
14373.1,59
14373.2,23
14373.3,53
14373.5,48
14373.7,31
14373.8,8
14374.1,27
14374.3,39
14374.4,13
14374.5,25
14374.6,7
14374.7,52
14375.1,10
14375.1,57
14375.3,56
14375.6,45
14375.6,53
14375.8,8
14376.6,13
14376.9,9
14377.1,57
14377.2,18
14377.3,29
14377.5,25
14377.5,39
14377.6,21
14377.6,31
14377.6,53
14377.8,28
14377.8,44
14378.1,60
14378.4,19
14378.5,8
14379.4,27
14379.8,57
14379.9,31
14380.2,10
14380.2,53
14380.3,59
14383.1,7
14384.8,25
14385.6,31
14385.6,45
14385.7,57
14386.0,53
14386.1,13
14386.3,46
14386.6,48
14386.7,23
14387.6,40
14387.7,45
14388.4,27
14388.4,57
14388.9,8
14389.9,56
14390.9,8
14391.1,53
14394.5,9
14394.5,53
14394.8,7
14394.8,36
14395.5,25
14395.9,49
14396.2,23
14396.2,35
14396.4,27
14397.3,57
14397.4,13
14397.5,9
14397.7,39
14398.4,23
14398.6,18
14399.2,31
14399.2,45
14400.2,53
14400.2,57
14400.4,46
14401.6,44
14402.1,48
14402.5,53
14402.7,27
14404.3,8
14404.7,59
14404.9,10
14405.4,9
14406.9,13
14407.3,23
14407.4,7
14408.9,30
14408.9,53
14409.0,27
14409.1,49
14410.9,18
14411.1,10
14411.9,31
14412.5,35
14412.5,53
14412.6,36
14412.7,57
14421.4,53
14425.3,27
14425.7,13
14427.8,8
14428.6,53
14429.8,8
14429.8,57
14430.2,50
14431.2,53
14440.5,53
14441.0,36
14445.4,27
14453.2,53
14454.9,36
14457.2,53
14691.4,53
14722.6,50
14750.7,53
14771.8,53
14777.2,28
14781.9,27
14786.7,50
14789.6,46
14796.1,53
14804.4,46
14806.9,46
14809.1,46
14812.6,27
14813.0,57
14816.3,49
14816.5,57
14819.6,53
14819.6,56
14823.9,57
14824.5,53
14825.2,46
14827.4,27
14827.4,46
14827.4,53
14828.9,30
14830.3,27
14831.1,49
14831.4,53
14831.9,56
14833.0,60
14833.5,1
14834.6,36
14840.2,56
14840.5,53
14841.1,57
14842.9,27
14842.9,53
14843.1,60
14844.3,7
14844.4,38
14844.8,39
14845.0,53
14846.1,57
14847.5,44
14848.4,57
14849.0,46
14849.1,53
14852.7,54
14853.7,56
14854.1,57
14854.2,52
14854.8,28
14855.8,53
14856.1,57
14856.3,8
14858.3,8
14859.0,27
14863.4,29
14863.8,1
14863.9,27
14866.3,31
14868.7,29
14870.8,53
14877.0,31
14910.2,31
25045.1,9
25045.3,53
25045.4,31
25046.7,10
25046.9,57
25048.1,53
25048.8,27
25048.8,31
25048.9,13
25049.0,57
25049.2,19
25049.2,59
25051.0,57
25051.1,38
25051.4,53
25053.4,39
25053.9,46
