spiketime,electrodes
2053.6,53
2055.0,57
2059.4,19
2061.0,53
2061.3,57
2063.2,29
2064.8,19
2064.9,57
2065.5,53
2065.6,28
2067.3,3
2067.4,27
2067.5,31
2068.5,57
2068.7,7
2069.4,9
2069.9,53
2074.2,40
2074.4,28
2076.2,39
2076.4,29
2076.7,53
2076.8,57
2077.1,41
2077.5,27
2077.7,21
2078.6,39
2079.1,31
2079.3,44
2079.4,7
2079.4,59
2079.5,27
2079.5,53
2079.5,57
2080.1,18
2080.2,13
2080.4,8
2080.7,29
2080.7,46
2081.4,44
2081.4,45
2081.5,40
2081.8,48
2081.8,57
2082.1,53
2082.4,7
2082.7,9
2082.8,25
2083.2,39
2083.2,46
2083.5,50
2083.6,44
2083.8,57
2084.1,10
2084.2,56
2084.7,9
2084.8,7
2084.8,31
2085.2,46
2085.4,38
2085.4,53
2086.0,36
2086.0,49
2086.3,57
2086.4,25
2086.7,56
2088.0,21
2088.3,53
2088.3,57
2089.4,35
2089.8,56
2090.1,45
2090.9,40
2090.9,49
2091.0,46
2091.2,57
2091.3,13
2091.4,31
2091.6,18
2091.6,44
2092.0,53
2092.3,48
2092.4,30
2092.5,25
2092.7,39
2092.8,29
2093.2,57
2093.4,31
2093.7,45
2093.9,7
2094.0,46
2095.2,44
2095.3,36
2095.5,38
2095.9,45
2096.3,56
2096.4,53
2096.5,57
2097.1,31
2097.3,54
2097.7,46
2098.3,50
2098.4,53
2098.6,49
2098.8,45
2098.9,59
2099.4,27
2099.7,57
2099.8,8
2100.4,25
2100.5,53
2100.6,60
2101.2,59
2101.5,31
2101.8,8
2102.2,7
2102.3,21
2102.9,30
2106.8,36
2106.8,40
2107.3,39
2108.5,7
2109.1,53
2109.4,36
2109.5,57
2109.6,46
2110.3,31
2110.6,35
2111.4,54
2111.5,57
2111.7,25
2112.5,27
2113.0,44
2113.0,53
2113.7,25
2113.8,48
2114.3,18
2114.5,57
2114.5,59
2115.1,8
2115.3,44
2116.2,50
2116.3,31
2116.3,39
2116.4,45
2116.5,57
2116.8,7
2117.1,8
2117.7,36
2120.0,21
2121.3,56
2122.8,57
2123.2,53
2123.7,46
2124.1,49
2124.9,26
2125.2,59
2125.7,45
2125.8,7
2125.8,53
2126.1,57
2126.3,48
2126.6,25
2127.6,39
2127.9,53
2128.0,8
2128.4,57
