spiketime,electrodes
1020.8,54
1878.9,19
2277.7,54
3720.7,54
3847.0,54
4439.8,40
6373.7,7
6522.6,38
9807.0,10
10558.5,45
11281.6,10
11932.9,15
12162.8,7
12165.5,49
12167.0,8
12167.4,59
12169.2,41
12169.5,3
12169.8,6
12171.8,41
12173.8,4
12174.1,7
12175.0,22
12176.1,45
12176.4,6
12176.5,41
12176.8,60
12178.3,9
12178.6,22
12179.3,41
12181.0,45
12181.1,31
12181.8,60
12182.1,6
12182.2,3
12182.3,41
12182.6,7
12183.0,36
12183.3,48
12183.4,44
12184.5,60
12184.6,6
12185.6,53
12185.9,4
12185.9,44
12186.1,36
12186.3,9
12186.6,46
12186.7,48
12188.4,45
12189.0,24
12189.9,29
12190.0,49
12191.0,33
12191.2,41
12191.4,25
12191.5,44
12192.9,6
12193.8,41
12194.9,5
12195.0,36
12195.9,3
12196.7,59
12197.2,22
12197.7,28
12197.8,6
12198.9,19
12199.1,8
12199.2,20
12199.4,59
12199.7,42
12210.9,22
12212.7,24
12213.0,47
12213.4,6
12213.9,1
12213.9,22
12214.8,3
12216.1,30
12217.3,43
12218.4,28
12219.3,59
12220.5,41
12224.0,59
12225.9,60
12227.3,8
12227.4,59
12227.5,24
12227.7,32
12227.8,23
12228.5,6
12229.8,20
12230.0,3
12230.3,52
12231.7,6
12232.0,9
12233.3,50
12236.4,22
12238.2,41
12238.6,7
12238.6,24
12240.0,22
12241.0,30
12242.0,28
12242.0,33
12242.5,27
12243.5,6
12245.6,21
12246.3,22
12249.4,8
12251.8,41
12252.2,42
12252.3,28
12253.1,6
12261.9,18
12266.4,20
12275.7,6
12283.1,18
12283.8,34
12286.2,27
12289.5,22
12290.1,17
12292.3,18
12312.8,18
14300.5,15
16556.4,29
16841.7,19
18004.0,40
18211.8,41
18215.5,41
18219.7,41
18220.7,36
18224.7,49
18225.7,40
18226.5,22
18228.1,42
18228.5,51
18228.6,45
18229.4,31
18229.9,7
18229.9,36
18230.4,41
18230.7,32
18230.8,50
18230.9,8
18231.8,6
18232.4,36
18232.5,7
18232.5,22
18232.8,60
18234.0,45
18234.5,41
18234.7,49
18234.8,46
18234.9,6
18235.0,22
18236.7,30
18236.8,32
18237.2,28
18237.3,44
18237.4,29
18237.6,23
18237.6,41
18238.3,48
18239.4,19
18239.4,22
18239.9,6
18240.1,42
18240.4,21
18240.5,29
18240.9,20
18240.9,25
18241.1,26
18241.2,23
18241.9,41
18243.3,60
18243.9,17
18244.2,23
18244.4,9
18244.9,20
18244.9,43
18245.2,6
18245.3,3
18245.8,49
18245.9,60
18246.0,4
18246.1,7
18246.1,44
18246.5,41
18246.9,47
18247.2,22
18247.7,6
18248.1,29
18248.5,60
18248.7,44
18249.0,18
18249.4,28
18249.4,41
18249.8,59
18251.1,33
18252.2,36
18252.3,25
18252.3,41
18252.9,50
18253.4,35
18253.5,23
18253.7,6
18253.9,5
18255.7,9
18256.4,47
18257.0,8
18257.8,59
18258.2,41
18258.3,6
18259.0,5
18260.2,8
18262.4,6
18265.4,7
18266.6,9
18266.6,47
18266.7,22
18268.2,41
18269.0,13
18269.0,44
18270.3,1
18271.3,23
18271.7,8
18272.2,3
18272.5,6
18272.8,49
18273.5,1
18273.6,41
18274.0,23
18275.1,8
18276.1,22
18276.2,24
18276.6,2
18276.6,9
18277.4,30
18277.6,52
18278.8,5
18279.4,6
18279.4,59
18279.5,60
18279.6,8
18279.6,13
18279.8,3
18280.1,20
18280.5,9
18281.8,4
18281.8,18
18281.9,25
18282.1,28
18282.3,44
18282.6,16
18282.6,20
18283.0,23
18283.5,29
18284.2,33
18284.2,47
18285.0,22
18285.5,23
18287.0,44
18288.1,6
18289.0,41
18290.8,1
18291.9,8
18292.4,3
18292.5,6
18293.9,60
18294.3,5
18294.9,8
18295.5,59
18296.1,9
18296.2,22
18296.7,41
18297.6,4
18297.8,18
18297.9,21
18298.3,6
18298.8,47
18299.3,36
18299.7,44
18302.1,41
18308.3,20
18308.5,8
18308.6,3
18309.2,22
18310.4,9
18310.5,41
18310.8,6
18310.9,19
18311.1,20
18311.5,8
18312.8,22
18318.1,40
18319.1,17
18320.0,4
18320.4,6
18321.0,53
18321.6,8
18321.9,22
18322.7,41
18326.9,8
18327.8,6
18330.5,3
18332.3,22
18333.2,6
18335.6,41
18335.9,4
18335.9,23
18336.6,8
18336.8,26
18337.9,17
18338.6,33
18340.3,9
18341.0,6
18341.1,1
18341.3,2
18342.5,20
18345.3,53
18346.9,22
18347.2,41
18348.9,18
18356.2,6
18357.3,8
18359.4,22
18362.3,13
18362.5,9
18362.8,41
18371.5,18
18399.3,41
18404.5,31
18407.4,22
19807.4,25
20123.6,54
20579.7,56
20599.4,54
20699.6,54
20847.4,54
20938.2,54
23182.8,54
23197.6,54
23872.9,58
23998.2,54
24065.3,54
24070.1,54
24193.7,54
24326.9,51
25579.3,35
26517.6,54
27487.9,47
29465.0,31
32187.7,49
32828.3,54
35413.3,1
36025.9,36
37445.5,54
39417.0,54
41806.4,31
42427.5,39
42997.9,4
44651.9,29
45556.1,29
46560.2,54
49238.5,13
49896.7,54
51460.2,12
53011.0,54
53090.5,60
54775.0,54
59531.3,30
60073.4,16
62157.5,11
63603.2,32
64331.4,13
66626.7,29
66722.7,29
68065.7,29
69579.6,41
70040.6,18
71362.6,21
71398.5,54
71812.7,34
74762.9,54
76007.1,29
76168.0,41
76172.4,60
76175.3,41
76175.6,6
76177.0,7
76177.2,60
76177.5,3
76177.7,59
76178.0,22
76178.0,41
76179.4,5
76180.3,17
76180.5,22
76180.5,59
76180.6,45
76180.7,6
76181.1,52
76181.2,49
76181.3,60
76181.5,34
76182.1,41
76182.1,51
76182.3,53
76182.6,28
76183.0,16
76183.2,45
76183.3,6
76183.3,22
76183.5,58
76183.7,33
76183.8,23
76184.1,8
76184.1,49
76184.1,50
76184.5,60
76184.6,34
76184.6,47
76185.5,17
76185.5,36
76185.5,42
76185.7,48
76186.0,59
76186.2,13
76186.3,20
76186.4,7
76186.4,16
76186.4,44
76186.5,33
76186.6,11
76186.6,41
76186.7,9
76186.7,53
76186.8,19
76186.9,22
76187.0,25
76187.0,26
76187.0,60
76187.1,6
76187.2,23
76187.2,49
76187.4,3
76187.7,47
76187.8,4
76187.8,45
76188.2,29
76188.6,36
76188.6,39
76188.8,48
76188.9,20
76189.0,33
76189.1,44
76189.2,7
76189.2,9
76189.3,17
76189.3,28
76189.4,59
76189.5,34
76190.0,8
76190.2,22
76190.2,23
76190.2,41
76190.3,11
76190.4,19
76190.4,35
76190.4,60
76190.8,29
76191.0,3
76191.1,16
76191.3,13
76191.3,25
76191.5,18
76191.8,5
76191.9,38
76192.0,9
76192.0,30
76192.4,6
76193.0,26
76193.4,7
76193.5,29
76193.8,8
76193.8,17
76193.8,23
76194.2,13
76194.3,3
76194.3,16
76194.3,59
76194.6,28
76194.9,33
76195.0,22
76195.1,41
76195.3,9
76195.3,50
76195.6,26
76196.8,16
76196.8,18
76196.9,29
76198.1,44
76198.9,52
76199.0,46
76199.5,53
76199.9,60
76200.0,47
76200.1,25
76200.2,55
76202.5,23
76202.9,29
76203.1,17
76203.7,16
76204.6,19
76204.7,46
76206.5,49
76206.6,29
76207.4,5
76208.0,41
76208.0,45
76208.4,4
76208.7,50
76209.6,7
76209.7,17
76210.7,25
76211.0,16
76211.5,41
76211.5,44
76212.2,7
76212.4,23
76212.7,43
76212.8,17
76213.1,33
76214.9,7
76216.6,59
76217.1,9
76218.3,22
76218.4,50
76219.0,43
76219.2,1
76219.2,42
76219.4,27
76219.5,16
76219.6,4
76219.8,20
76219.9,9
76220.0,11
76220.1,17
76220.2,23
76220.7,39
76221.5,5
76221.6,7
76221.6,60
76221.7,3
76222.0,6
76222.2,49
76222.5,33
76222.6,28
76226.2,49
76226.5,16
76226.5,33
76227.4,20
76227.6,50
76228.4,41
76229.6,7
76230.2,36
76230.5,33
76230.6,17
76230.6,23
76231.7,21
76231.7,37
76232.4,4
76232.9,22
76232.9,34
76233.0,43
76233.3,18
76233.4,41
76233.5,17
76233.6,44
76233.7,20
76233.8,16
76234.2,33
76235.6,60
76235.8,53
76236.1,44
76237.3,7
76239.8,33
76240.4,17
76241.7,23
76242.0,41
76242.3,33
76243.6,16
76244.2,36
76244.8,22
76247.0,18
76247.3,7
76247.6,1
76248.0,53
76249.1,33
76249.2,4
76250.1,34
76250.2,28
76250.3,36
76250.8,41
76251.1,23
76251.5,35
76251.8,29
76252.6,37
76252.7,16
76252.7,17
76252.8,20
76255.2,13
76257.4,7
76259.8,33
76260.7,4
76261.3,17
76262.6,33
76263.6,23
76264.1,17
76265.0,51
76265.9,20
76266.4,4
76270.0,33
76271.7,41
76272.2,7
76272.5,33
76272.6,4
76273.2,50
76273.4,17
76273.6,49
76273.8,13
76274.4,36
76274.7,60
76275.6,23
76279.4,17
76279.8,33
76282.0,20
76282.1,4
76282.2,41
76282.2,48
76282.4,44
76282.9,53
76285.2,23
76285.8,29
76287.1,17
76290.2,23
76290.4,3
76291.5,17
76292.1,7
76292.3,1
76292.5,41
76292.6,33
76293.3,20
76293.3,46
76293.7,4
76293.8,23
76293.8,60
76295.2,50
76296.0,20
76296.5,53
76296.6,22
76302.8,17
76304.0,3
