spiketime,electrodes
469.8,55
2110.5,7
3375.6,7
3455.7,49
4681.0,7
4864.6,7
4923.1,29
5155.2,29
5670.2,28
6915.3,7
8154.9,7
9472.6,49
9877.3,26
9879.2,13
9883.3,22
9888.0,6
9888.6,41
9891.2,50
9891.4,4
9891.7,41
9894.8,38
9895.0,41
9896.0,7
9896.5,19
9896.6,22
9896.8,6
9897.0,3
9897.7,27
9898.5,7
9898.8,36
9899.2,22
9899.4,13
9899.5,41
9899.7,28
9899.7,45
9901.4,26
9902.3,30
9903.0,60
9903.3,48
9905.1,30
9905.3,41
9905.9,26
9906.0,29
9906.1,47
9906.4,48
9906.5,13
9906.8,22
9906.8,23
9907.2,60
9907.7,3
9907.9,30
9907.9,50
9908.0,21
9908.5,11
9908.8,33
9908.9,29
9908.9,44
9909.1,36
9909.2,26
9909.6,25
9909.7,4
9909.7,9
9909.8,49
9909.8,60
9909.9,53
9910.0,1
9910.0,6
9910.5,52
9910.6,59
9910.8,3
9910.8,22
9910.9,5
9911.6,29
9911.9,32
9912.3,41
9912.8,50
9912.9,9
9913.1,26
9913.2,44
9913.2,45
9913.3,33
9913.3,47
9913.3,59
9913.4,36
9913.9,49
9914.2,48
9914.2,60
9914.4,53
9915.4,40
9916.2,5
9916.2,28
9916.3,59
9916.4,6
9916.5,8
9916.7,1
9916.8,11
9917.0,9
9917.0,53
9917.1,55
9917.4,22
9919.7,50
9919.9,13
9922.6,29
9923.3,47
9923.9,26
9926.2,22
9926.8,41
9926.8,42
9926.9,40
9927.4,4
9927.4,29
9927.9,6
9929.3,3
9929.6,7
9930.1,59
9930.2,60
9930.6,4
9931.4,47
9931.6,6
9933.3,41
9938.7,3
9938.8,36
9939.1,8
9939.3,18
9939.4,6
9939.6,5
9941.5,41
9942.4,13
9942.7,25
9943.3,28
9945.8,22
9952.2,41
9955.3,30
9955.8,3
9956.0,13
9957.7,8
9958.0,1
9958.0,6
9960.1,23
9961.7,13
9963.2,20
9963.4,41
9963.9,59
9965.0,28
9965.7,22
9967.7,8
9968.1,18
9968.2,3
9969.4,41
9970.5,20
9970.5,30
9973.4,22
9973.6,6
9973.8,20
9974.7,14
9975.0,50
9976.2,41
9977.7,8
9978.4,7
9978.8,6
9979.1,41
9979.7,13
9982.9,22
9986.3,22
9986.5,18
9986.8,30
9987.2,41
9987.2,49
9987.6,23
9988.3,20
9988.5,2
9989.6,26
9989.7,36
9991.5,7
9995.7,42
9998.0,13
9998.6,49
9999.1,47
10000.9,41
10001.1,6
10002.2,22
10002.4,19
10002.9,8
10005.7,7
10005.9,20
10006.0,32
10008.6,17
10008.8,30
10009.9,32
10013.0,59
10014.4,4
10016.9,48
10017.4,38
10018.5,41
10019.8,36
10020.4,32
10021.0,7
10022.0,42
10022.2,1
10023.5,13
10025.4,49
10026.1,19
10027.5,8
10028.4,22
