spiketime,electrodes
35.1,8
114.2,29
342.1,22
632.8,29
659.7,13
2329.9,15
4158.2,30
4249.7,7
4475.4,7
4710.6,58
4912.6,7
7226.8,7
7830.6,9
9059.3,58
9559.6,21
9950.6,29
10188.0,29
12497.3,7
12930.9,7
13828.4,8
14346.9,7
16002.2,50
16167.9,54
17145.1,3
17212.5,15
17505.3,8
18360.8,29
20783.3,7
25363.3,7
25552.9,29
25913.8,29
27568.1,44
27671.4,7
28487.7,8
28669.5,26
31473.7,60
31879.5,29
32028.2,29
33110.2,29
38624.2,7
38683.9,58
39119.4,20
39246.5,16
39613.6,32
40464.0,29
40689.8,29
44598.3,49
44599.5,41
44604.1,50
44607.3,42
44611.1,41
44613.4,50
44613.5,36
44614.5,44
44616.6,6
44619.1,6
44620.3,49
44621.9,41
44622.2,46
44624.1,4
44624.2,48
44625.4,9
44626.4,40
44626.5,42
44626.7,26
44626.7,48
44626.8,46
44627.0,50
44627.2,60
44627.6,49
44627.9,9
44628.7,36
44628.7,41
44629.3,29
44630.0,52
44630.1,49
44630.6,47
44632.2,60
44632.4,50
44632.7,44
44632.8,41
44633.6,3
44633.8,22
44634.0,8
44634.1,5
44634.2,4
44634.3,7
44634.4,26
44634.7,13
44634.8,59
44634.8,60
44635.2,6
44635.2,53
44635.6,34
44636.6,3
44636.9,39
44637.2,4
44637.2,41
44637.4,50
44637.5,36
44637.9,33
44638.0,49
44638.1,6
44638.1,55
44638.2,29
44638.3,60
44639.4,23
44639.4,28
44639.7,41
44640.0,30
44640.2,40
44640.9,22
44641.5,49
44641.6,29
44641.7,25
44642.1,13
44642.3,47
44642.4,9
44642.7,17
44643.0,59
44643.1,19
44643.1,20
44643.5,7
44643.6,8
44643.6,44
44644.8,2
44644.9,60
44645.0,4
44645.0,6
44645.1,23
44645.3,13
44645.7,41
44645.8,5
44646.0,3
44646.0,47
44646.1,7
44646.2,59
44646.4,49
44647.2,44
44647.9,9
44648.4,33
44648.4,60
44648.7,30
44649.4,43
44649.7,44
44650.6,22
44650.7,41
44651.0,53
44651.3,4
44651.9,13
44652.2,17
44652.3,8
44652.6,29
44652.9,9
44653.0,5
44653.3,16
44654.4,59
44657.3,17
44658.0,16
44658.1,3
44659.2,5
44659.2,11
44659.3,8
44659.4,6
44659.4,9
44659.4,36
44659.5,4
44659.5,47
44660.7,19
44660.8,18
44661.1,28
44661.5,41
44661.5,53
44661.6,13
44661.6,33
44661.8,25
44661.8,60
44662.2,23
44662.2,24
44662.2,29
44662.5,2
44662.6,44
44662.9,9
44663.0,7
44663.0,22
44663.1,3
44663.2,30
44663.2,55
44663.4,59
44663.8,35
44664.0,16
44664.0,18
44664.1,17
44664.4,25
44664.6,20
44664.7,19
44664.7,21
44664.9,24
44665.0,29
44665.3,26
44665.5,36
44666.0,14
44666.1,22
44666.4,33
44667.2,42
44667.4,30
44667.7,9
44668.0,41
44668.1,39
44668.7,40
44668.8,4
44669.1,8
44669.7,5
44669.8,6
44670.0,17
44670.2,3
44670.5,7
44670.5,49
44670.8,22
44671.1,20
44671.3,60
44671.5,16
44672.0,13
44672.1,47
44672.4,53
44672.5,41
44673.2,54
44673.3,50
44673.4,49
44675.4,52
44676.8,22
44678.4,41
44679.1,44
44679.3,17
44679.4,8
44679.5,36
44679.9,3
44680.1,50
44680.4,16
44680.7,24
44682.0,6
44682.3,21
44682.8,36
44683.1,22
44683.4,33
44683.9,55
44684.0,23
44684.8,24
44684.9,21
44685.1,4
44685.3,28
44685.7,25
44685.9,9
44686.2,22
44686.2,29
44686.3,17
44687.1,23
44687.6,7
44687.7,13
44687.8,16
44688.2,14
44688.4,25
44688.7,9
44689.0,41
44689.2,22
44689.7,36
44691.3,5
44692.6,41
44693.1,47
44694.2,44
44694.4,7
44695.6,43
44696.3,22
44696.9,3
44697.0,17
44697.6,44
44698.4,60
44700.2,13
44702.2,9
44704.1,7
44704.8,41
44706.6,22
44708.4,17
44710.3,16
44711.5,3
44712.3,14
44712.7,9
44713.3,23
44715.1,6
44719.3,22
44719.5,41
44720.9,4
44722.7,33
44722.7,36
44723.7,3
44725.5,8
44725.6,23
44728.1,13
44731.6,17
44731.6,41
44732.2,16
44733.8,18
44734.9,17
44736.4,3
44736.9,9
44738.5,13
44739.3,28
44745.5,14
44747.6,16
44747.8,41
44748.1,8
44749.2,3
44750.0,13
44750.6,17
44752.4,48
44761.4,3
44761.8,20
44762.1,13
44762.3,17
44766.3,41
44771.9,3
44773.7,17
44774.1,23
44774.2,8
44775.0,4
44776.0,13
44778.9,60
44784.8,3
44787.9,29
44788.1,41
