spiketime,electrodes
2642.4,7
2906.2,23
4316.7,8
5294.0,7
6340.2,41
7761.6,41
7768.3,41
7784.6,45
7785.0,26
7786.1,36
7789.8,26
7794.7,50
7795.6,6
7798.2,36
7798.6,41
7798.9,49
7799.3,6
7799.4,60
7800.4,42
7802.2,41
7802.7,22
7803.1,30
7804.6,23
7808.8,19
7809.6,8
7810.2,3
7811.0,41
7811.2,6
7812.2,60
7813.8,26
7813.8,36
7814.1,59
7814.2,22
7814.8,45
7815.7,41
7816.1,20
7816.5,19
7816.6,29
7816.9,53
7817.0,6
7819.4,3
7819.8,6
7820.7,8
7822.7,33
7824.0,41
7824.2,60
7824.4,29
7826.8,22
7826.8,33
7827.6,26
7828.0,41
7828.0,49
7828.7,25
7829.8,29
7829.8,60
7829.9,28
7830.5,55
7830.6,6
7830.8,8
7832.1,48
7832.9,3
7833.7,41
7835.1,44
7838.9,22
7840.2,44
7841.3,17
7841.3,41
7844.4,6
7845.0,5
7845.0,7
7845.3,8
7845.5,3
7847.7,6
7849.3,16
7850.8,41
7855.8,9
7855.9,22
7858.1,48
7858.2,17
7858.9,36
7859.8,9
7860.1,6
7860.6,50
7860.7,41
7862.2,12
7862.9,9
7863.1,49
7864.2,47
7864.4,6
7869.4,17
7869.7,20
7870.3,36
7870.4,41
7870.9,8
7871.9,19
7872.1,17
7872.5,22
7872.5,50
7872.9,36
7873.7,37
7874.9,32
7876.3,41
7878.3,6
7878.4,30
7878.5,2
7879.7,1
7880.1,29
7882.7,3
7883.6,22
7884.1,24
7884.5,8
7884.5,16
7885.1,6
7886.1,19
7887.0,4
7887.2,50
7887.6,8
7887.8,6
7887.9,41
7888.5,33
7889.4,20
7889.4,22
7890.2,47
7890.3,59
7891.9,19
7892.0,22
7892.5,29
7892.6,55
7893.0,41
7893.7,9
7894.4,6
7898.3,53
7898.6,44
7901.5,50
7901.7,44
7901.9,8
7902.2,13
7903.6,12
7904.1,36
7904.4,8
7904.7,6
7905.1,41
7905.5,1
7907.8,8
7908.0,47
7909.4,28
7909.9,4
7910.1,59
7911.5,8
7911.9,22
7912.3,7
7913.3,3
7913.5,14
7913.6,13
7914.0,12
7914.1,41
7914.5,6
7920.0,22
7925.7,50
7927.0,41
7927.7,7
7928.5,36
7929.6,1
7930.8,41
7930.9,6
7935.4,22
7936.6,47
7938.5,48
7940.3,23
7940.5,20
7944.7,6
7947.6,3
7949.5,47
7951.3,1
7953.5,60
7956.5,50
7956.7,20
7960.8,49
7961.5,31
7962.0,4
7965.4,22
7966.0,9
7967.9,27
7968.9,6
7970.0,18
7971.1,41
7971.9,48
7972.0,9
7972.1,17
7973.2,8
7973.8,6
7974.2,7
7980.2,36
7981.2,42
7983.7,47
7984.9,20
7988.1,32
7988.3,20
7990.0,7
7990.8,6
7991.1,41
7991.2,31
7996.1,36
7997.1,41
7999.1,17
8002.3,17
8002.7,47
8009.3,41
8011.8,22
8012.8,13
8014.1,21
8019.9,60
8020.5,20
8020.8,17
8032.1,41
8039.5,9
8040.0,1
8042.3,7
8042.8,9
8045.0,5
8047.7,41
8050.7,18
8056.8,18
8063.6,41
8066.1,36
8066.3,17
8078.8,31
8085.4,7
8085.8,6
8087.3,27
8091.3,21
8107.0,18
8110.5,41
8111.0,7
8116.3,31
8116.4,20
8145.7,42
8152.5,49
8153.1,41
8164.3,6
8175.8,22
8182.7,18
8192.3,17
8194.4,48
8199.1,21
8207.8,41
8210.7,29
