spiketime,electrodes
3.4,13
22.3,13
34.5,10
37.9,7
47.4,3
59.9,7
65.4,6
69.6,7
69.8,21
73.6,17
84.4,6
90.2,21
90.9,6
93.2,7
96.0,7
96.0,34
97.8,26
99.3,36
99.4,17
99.6,7
100.5,6
102.3,26
104.7,22
106.2,7
106.3,3
107.4,10
107.8,60
108.2,6
110.7,7
111.6,21
113.9,19
115.0,21
116.9,32
117.7,26
118.1,10
120.1,13
120.5,7
120.7,32
120.8,9
120.9,6
122.1,22
124.6,41
129.3,26
130.0,22
131.3,21
132.2,26
133.0,7
134.5,21
134.8,36
136.3,7
136.8,32
138.1,21
138.3,6
139.1,22
140.9,8
142.5,29
144.9,36
145.7,21
146.5,7
146.6,26
147.6,59
147.7,36
150.6,30
154.2,7
156.1,29
156.4,10
156.9,21
158.5,9
159.8,7
160.0,6
164.8,24
165.4,21
165.6,22
167.6,26
168.0,19
168.4,36
168.5,22
168.6,32
172.0,7
172.8,6
173.7,52
174.6,7
175.8,59
176.8,19
177.5,21
177.5,26
179.9,36
180.6,26
180.7,32
181.2,49
181.3,29
182.0,22
182.9,24
183.8,29
184.5,6
184.5,60
185.1,42
186.4,22
186.4,29
186.9,36
187.4,37
188.4,49
191.2,7
192.1,59
192.7,41
195.2,6
195.8,7
197.7,60
197.9,42
198.4,32
199.5,36
200.3,40
200.6,3
201.6,26
202.1,22
202.6,6
202.8,41
202.9,21
203.5,9
204.7,30
205.4,6
205.6,48
205.7,7
207.1,26
207.4,22
207.5,52
207.6,29
208.6,45
208.7,21
209.2,24
210.0,22
210.1,7
210.1,26
211.8,45
212.1,36
212.3,41
212.5,22
213.1,42
214.3,40
215.0,7
215.3,45
215.5,30
216.7,59
217.1,8
217.2,22
218.5,26
219.4,6
219.5,21
219.6,18
220.8,10
220.8,47
222.1,30
222.5,32
222.6,29
222.7,6
223.1,44
223.3,60
223.4,13
223.5,45
225.6,44
226.1,7
228.0,42
229.6,49
229.8,41
231.0,36
231.5,6
233.1,22
234.8,50
235.6,21
236.7,19
236.8,22
238.1,21
238.5,48
238.6,32
239.2,36
239.4,60
240.0,53
240.5,22
241.0,8
241.4,41
242.1,6
242.4,32
242.9,49
243.5,42
244.7,44
246.3,36
246.4,43
246.8,40
247.3,42
247.4,49
248.2,44
248.6,26
248.7,7
249.2,36
249.5,24
249.7,6
249.8,37
250.2,50
250.4,29
253.3,13
253.5,6
253.5,22
254.1,21
255.2,41
256.0,7
257.0,29
258.4,48
258.5,41
259.1,42
259.8,6
259.8,36
260.7,7
262.2,60
263.1,41
263.7,36
264.3,37
265.6,7
265.8,44
266.4,40
267.0,36
267.3,22
267.6,8
267.6,26
269.0,49
269.9,6
269.9,29
270.5,45
271.1,46
271.3,60
271.4,34
271.4,48
271.5,44
272.0,59
273.9,45
274.0,44
274.2,7
274.8,6
276.5,21
278.4,29
279.0,22
279.0,24
279.7,36
281.5,6
281.9,44
282.3,36
282.5,37
282.5,54
283.4,11
283.4,41
283.8,40
284.4,42
284.5,44
286.1,48
286.3,6
286.7,7
287.3,1
289.1,13
289.6,30
290.3,6
290.4,7
290.9,60
291.4,8
291.6,42
292.3,26
293.0,50
293.3,34
293.4,29
294.1,13
294.3,32
295.4,36
296.2,49
296.4,29
297.1,40
298.6,36
299.3,7
301.2,6
301.9,7
304.4,6
305.1,44
306.4,7
307.1,13
307.2,10
307.3,36
307.8,41
308.4,16
309.4,42
309.8,21
309.9,34
309.9,37
310.2,36
310.3,41
310.4,40
311.5,29
311.7,44
312.0,32
312.0,43
312.1,26
312.1,45
312.3,24
312.4,48
313.1,49
314.0,22
314.7,44
316.7,6
316.8,60
317.0,7
319.1,58
319.1,59
322.7,13
323.2,36
323.3,41
323.8,40
323.9,42
324.1,45
324.2,37
326.7,41
326.7,44
327.0,29
327.3,7
328.3,8
328.6,60
329.8,36
330.1,6
330.7,7
331.1,9
336.6,42
337.0,36
337.1,40
337.5,37
339.5,41
339.6,32
339.9,42
340.0,13
341.6,6
342.9,60
343.2,7
343.6,59
345.6,10
345.7,7
349.3,34
350.5,8
350.6,29
351.0,36
351.1,42
351.2,6
351.2,44
352.0,41
352.2,40
352.6,30
353.4,45
353.5,29
353.7,36
353.7,44
354.4,6
355.1,24
356.1,16
357.8,59
357.9,7
358.8,6
364.5,29
364.5,42
364.8,13
365.1,36
365.3,8
366.1,40
366.8,32
367.3,29
367.4,7
367.4,13
367.7,52
367.8,36
368.1,60
369.1,6
369.3,44
369.8,41
369.9,22
370.0,24
371.5,7
374.0,7
379.0,13
379.7,9
381.1,40
381.5,41
382.0,42
382.5,24
382.6,59
382.8,7
383.0,60
383.2,29
385.1,10
385.7,21
385.7,22
385.9,6
386.2,44
386.4,7
387.6,60
388.2,36
393.5,29
393.5,40
395.1,49
395.8,42
396.0,40
396.4,13
396.6,7
396.9,41
397.4,36
397.7,8
398.3,59
398.5,6
399.3,32
399.6,29
400.1,9
400.3,24
400.4,7
407.0,40
407.4,41
409.2,36
410.4,40
410.6,29
412.4,7
413.8,6
414.6,32
415.6,7
422.2,42
423.7,36
424.4,41
426.9,10
427.1,9
428.1,6
429.4,7
434.3,50
437.2,36
437.3,42
437.8,40
439.6,41
442.2,13
443.1,32
443.5,9
445.8,7
445.9,20
450.1,40
452.8,42
453.5,41
453.6,40
454.7,31
455.3,44
455.4,32
457.0,22
457.4,29
459.5,9
462.4,7
466.8,42
467.7,36
469.1,29
469.5,44
470.0,32
470.4,9
470.9,8
471.2,13
475.5,7
479.1,42
482.4,41
483.4,44
485.1,22
485.6,32
487.3,13
490.1,29
491.3,9
491.6,7
491.7,6
495.0,40
496.1,29
497.2,42
499.4,32
499.4,41
499.6,44
510.1,7
511.3,50
514.0,32
516.4,59
516.5,13
518.0,29
526.9,9
526.9,36
527.4,40
529.5,6
529.9,7
530.5,32
530.9,13
532.9,29
542.5,42
544.8,31
545.0,41
546.0,32
547.6,7
548.9,44
558.5,29
559.0,42
560.1,40
560.3,36
561.1,9
561.5,7
561.5,41
561.6,32
561.8,3
563.7,6
564.4,44
567.2,29
567.7,26
576.2,42
578.3,32
578.9,41
579.8,9
580.2,50
580.3,44
592.6,29
592.6,36
596.1,32
598.1,9
602.0,24
604.9,29
606.0,42
608.8,41
609.9,32
619.3,29
623.5,9
625.0,42
625.3,41
627.7,13
627.8,50
636.6,32
639.4,42
642.3,41
642.9,44
654.4,32
655.8,29
675.1,20
675.7,51
677.5,32
689.1,7
696.8,29
699.8,32
715.8,36
723.0,29
752.0,7
758.5,41
794.7,13
799.2,29
807.0,7
821.3,44
902.1,41
902.6,42
947.1,36
954.5,29
954.6,44
968.6,36
1879.5,20
2205.3,15
3492.8,54
3774.1,5
7274.9,37
8511.3,54
9028.0,33
10466.1,7
10664.6,20
11461.9,7
11720.8,41
11735.1,45
11735.2,41
11735.4,50
11735.7,6
11740.7,60
11742.6,6
11743.2,49
11743.5,45
11745.8,26
11746.7,49
11747.0,6
11751.0,26
11752.3,44
11753.2,60
11754.3,45
11754.3,50
11754.4,42
11754.6,41
11755.4,6
11757.2,8
11757.2,9
11757.5,36
11757.6,52
11758.2,30
11758.5,48
11758.5,50
11761.7,22
11762.2,50
11762.3,41
11762.9,30
11762.9,49
11764.2,8
11764.2,53
11764.9,43
11765.2,41
11766.2,60
11766.3,7
11766.4,1
11766.4,46
11766.5,6
11766.6,36
11766.6,50
11766.6,52
11766.8,40
11767.1,3
11767.8,44
11768.0,59
11769.1,41
11769.6,13
11769.6,36
11769.9,23
11770.0,53
11770.4,22
11771.1,29
11771.6,6
11772.7,26
11772.8,19
11773.0,22
11773.5,34
11773.5,36
11773.6,41
11773.6,60
11774.1,56
11776.0,29
11776.1,44
11779.1,41
11779.5,7
11779.5,20
11781.2,3
11781.5,36
11781.5,40
11782.1,25
11782.7,6
11783.3,44
11783.6,48
11783.9,60
11784.2,26
11785.0,8
11785.2,55
11786.3,19
11786.8,36
11787.5,29
11788.7,40
11788.9,22
11789.2,30
11790.4,21
11790.5,26
11790.9,29
11791.0,32
11791.4,35
11792.0,36
11792.2,41
11792.7,47
11792.8,40
11793.8,33
11795.8,6
11795.9,45
11796.6,22
11796.7,23
11796.8,47
11797.6,20
11798.2,19
11798.3,52
11798.4,30
11798.6,38
11799.1,1
11799.5,6
11800.2,13
11800.8,41
11801.5,23
11802.0,2
