spiketime,electrodes
3504.6,54
4407.6,54
7014.5,24
9486.9,29
9550.0,6
9740.8,29
9982.6,29
14484.8,54
14977.7,49
16702.2,7
18387.6,54
18825.4,29
19097.4,18
20080.7,29
20660.2,57
21830.3,15
23572.7,6
25581.3,43
25844.9,54
26249.4,29
28650.4,7
29304.8,30
32000.0,45
34662.9,29
36873.0,50
37424.3,22
37431.0,41
37432.1,29
37432.6,22
37433.3,48
37434.8,36
37434.9,28
37435.3,29
37435.4,25
37435.4,33
37435.6,30
37435.8,22
37435.9,26
37436.2,35
37436.4,41
37436.9,19
37437.3,23
37437.4,39
37437.7,13
37437.9,20
37437.9,21
37438.0,24
37438.0,34
37438.4,29
37438.7,25
37438.7,26
37438.8,45
37439.0,4
37439.1,16
37439.1,17
37439.2,33
37439.3,36
37439.3,50
37439.5,22
37439.6,32
37439.8,60
37439.9,6
37440.1,12
37440.1,23
37440.1,44
37440.2,13
37440.2,19
37440.3,30
37440.4,39
37440.5,41
37440.6,20
37440.6,48
37440.7,8
37440.7,35
37440.8,3
37440.9,9
37440.9,28
37441.2,53
37441.3,11
37441.6,5
37441.6,47
37441.7,49
37441.9,38
37442.0,46
37442.1,16
37442.1,26
37442.2,4
37442.2,17
37442.2,22
37442.3,7
37442.3,33
37442.3,45
37442.3,50
37442.3,60
37442.4,29
37442.5,10
37442.5,34
37442.6,1
37442.6,59
37442.8,13
37443.1,23
37443.1,40
37443.2,25
37443.3,41
37443.4,51
37443.5,3
37443.5,8
37443.5,55
37443.6,20
37443.8,9
37443.8,53
37443.9,42
37444.1,6
37444.1,35
37444.1,44
37444.1,52
37444.7,26
37444.8,49
37444.8,60
37444.9,45
37445.0,56
37445.1,7
37445.1,36
37445.4,19
37445.4,22
37445.4,54
37445.5,2
37445.5,46
37445.5,47
37445.9,4
37445.9,17
37445.9,38
37446.0,5
37446.4,9
37446.4,50
37446.5,53
37446.6,11
37446.9,44
37447.8,13
37448.5,59
37448.9,12
37448.9,16
37448.9,30
37448.9,34
37449.1,17
37449.2,9
37449.3,23
37449.4,40
37449.8,6
37450.1,7
37450.1,60
37450.3,13
37450.5,41
37450.6,22
37451.4,19
37451.5,20
37451.7,4
37452.0,53
37452.1,44
37452.7,33
37453.7,2
37453.7,29
37454.5,41
37454.9,59
37455.3,16
37455.4,9
37456.3,7
37456.4,4
37456.8,60
37457.2,49
37458.4,22
37458.8,41
37458.9,45
37459.1,9
37459.1,44
37460.1,20
37460.4,19
37460.5,25
37460.8,16
37460.9,23
37461.2,4
37461.3,33
37461.5,22
37461.7,35
37461.8,21
37462.3,29
37462.4,34
37462.7,43
37462.8,31
37463.0,17
37463.0,30
37463.0,59
37463.1,19
37463.2,9
37463.3,28
37463.3,41
37463.4,6
37463.4,60
37463.5,44
37463.6,1
37463.6,24
37463.6,36
37463.6,38
37463.8,13
37464.1,3
37464.1,11
37464.2,7
37464.3,5
37464.3,23
37464.3,53
37464.3,58
37464.8,29
37465.1,50
37465.2,48
37465.4,42
37465.5,17
37465.5,43
37465.7,16
37465.8,40
37465.9,45
37465.9,60
37466.1,18
37466.1,28
37466.1,41
37466.1,59
37466.2,49
37466.3,44
37466.3,46
37466.5,9
37466.9,7
37467.3,47
37467.3,52
37468.8,44
37469.2,23
37470.2,26
37470.6,4
37470.7,29
37470.9,17
37470.9,22
37471.3,33
37471.6,19
37471.8,16
37472.3,1
37472.3,21
37472.8,41
37473.0,20
37473.4,23
37473.8,28
37473.8,34
37474.1,53
37474.4,4
37474.4,43
37474.4,60
37474.6,9
37475.0,25
37475.1,18
37475.1,33
37475.2,59
37475.3,41
37475.4,29
37475.6,44
37475.8,30
37475.9,17
37476.2,7
37476.3,36
37476.5,13
37476.8,35
37477.1,20
37477.7,16
37478.9,49
37481.3,34
37481.9,45
37482.0,3
37482.0,23
37482.2,41
37482.3,4
37482.3,33
37482.4,22
37482.4,43
37482.6,1
37482.6,52
37482.7,38
37482.9,42
37482.9,44
37484.2,28
37484.2,29
37484.3,16
37484.3,34
37484.7,41
37484.8,21
37484.9,53
37485.0,36
37485.1,59
37485.7,47
37486.8,7
37487.1,5
37487.8,9
37491.6,41
37491.6,43
37491.9,34
37492.0,23
37492.0,38
37492.2,33
37492.5,4
37492.5,13
37492.5,17
37492.8,42
37493.0,48
37493.2,49
37493.3,16
37493.3,51
37493.6,1
37493.8,44
37494.0,60
37494.4,53
37495.4,7
37495.4,59
37495.9,2
37496.1,1
37496.5,29
37496.8,9
37499.3,22
37499.3,30
37499.9,33
37500.0,36
37500.1,9
37500.1,37
37500.3,4
37500.3,41
37500.4,23
37500.6,38
37501.4,28
37501.5,43
37501.9,22
37502.2,17
37502.5,13
37502.7,24
37502.7,44
37502.9,20
37503.1,3
37503.1,18
37503.4,21
37503.5,7
37503.7,9
37503.7,16
37503.8,33
37504.0,48
37504.3,51
37504.7,59
37504.8,53
37506.1,49
37508.8,41
37509.6,13
37509.7,23
37510.3,34
37510.7,4
37510.8,17
37510.9,1
37511.0,33
37511.7,22
37511.7,36
37511.8,18
37512.2,25
37512.3,7
37512.4,29
37512.5,49
37512.7,20
37513.3,53
37514.1,60
37515.7,44
37516.6,9
37519.3,13
37519.6,28
37520.2,23
37520.2,33
37520.5,7
37520.7,4
37521.0,16
37521.2,17
37521.5,3
37521.8,37
37521.9,43
37522.1,35
37522.1,41
37522.6,1
37522.7,48
37524.5,20
37524.8,53
37525.8,4
37525.9,44
37528.2,22
37528.5,7
37529.7,13
37529.8,17
37530.1,18
37530.2,33
37530.9,23
37531.2,28
37531.5,16
37533.0,3
37533.2,43
37533.4,41
37537.4,59
37537.7,7
37537.7,49
37539.1,13
37540.9,17
37542.9,33
37543.4,16
37544.0,4
37545.6,29
37545.8,42
37546.1,41
37546.6,3
37546.6,60
37547.4,1
37547.4,50
37547.5,36
37547.5,48
37547.7,53
37548.8,44
37549.1,28
37549.2,45
37550.6,7
37553.0,13
37553.6,32
37555.0,17
37555.4,20
37556.0,16
37556.1,33
37557.0,23
37558.0,3
37558.8,4
37559.9,50
37560.0,41
37560.1,7
37560.1,58
37560.3,48
37561.1,34
37561.1,53
37561.4,42
37561.6,44
37561.7,28
37564.0,16
37564.0,22
37564.6,53
37568.6,7
37568.6,33
37568.7,17
37570.0,4
37570.6,13
37571.3,3
37571.8,50
37572.0,36
37572.5,29
37572.6,41
37572.7,48
37572.9,53
37573.8,32
37574.2,44
37577.4,60
37578.3,17
37578.7,7
37578.8,3
37579.2,23
37579.3,13
37579.7,16
37580.0,20
37580.7,33
37580.9,28
37581.4,17
37581.5,42
37581.8,6
37582.2,41
37583.1,40
37583.2,33
37583.3,16
37583.7,36
37585.0,32
37585.4,50
37585.6,44
37585.7,49
37588.0,3
37588.9,7
37589.0,53
37589.3,1
