spiketime,electrodes
1148.7,7
1504.6,1
1996.1,23
2757.7,54
3554.0,57
3780.0,44
4732.5,29
5054.6,29
5082.9,34
5390.4,29
7253.4,54
7716.8,54
8949.6,44
8972.2,44
9055.1,44
9117.7,44
9146.9,44
9168.2,44
9188.6,44
9211.5,44
9237.9,44
9269.2,44
9302.8,44
9347.0,44
11327.6,39
12249.5,29
14520.4,31
16269.1,33
16876.3,54
17805.3,54
17813.2,26
18184.1,48
20076.6,54
21040.2,29
23463.5,23
25432.4,4
26013.7,13
27173.7,44
28647.7,29
29697.2,11
30315.7,16
33798.5,51
34646.4,22
34648.0,41
34648.7,26
34649.3,29
34650.7,22
34651.1,36
34651.9,25
34652.2,37
34652.3,29
34652.5,28
34652.5,35
34652.7,32
34652.7,33
34653.1,41
34653.7,19
34653.7,26
34653.7,30
34653.7,34
34653.9,23
34654.0,39
34654.6,6
34654.6,22
34654.6,60
34654.8,20
34655.0,36
34655.1,13
34655.3,16
34655.3,25
34655.4,5
34655.4,42
34655.4,44
34655.4,45
34655.6,33
34655.6,41
34655.7,35
34655.8,12
34655.8,29
34655.9,8
34656.1,17
34656.2,19
34656.4,23
34656.6,30
34656.7,50
34656.8,46
34656.8,47
34657.1,40
34657.2,37
34657.3,4
34657.4,26
34657.5,6
34657.5,9
34657.5,60
34657.6,34
34657.6,43
34657.8,3
34657.8,22
34657.8,49
34658.1,48
34658.1,53
34658.3,36
34658.3,42
34658.4,11
34658.4,28
34658.4,29
34658.4,38
34658.4,41
34658.5,44
34658.6,25
34658.7,5
34658.8,8
34658.9,24
34659.0,45
34659.1,1
34659.1,18
34659.1,21
34659.1,30
34659.1,55
34659.1,58
34659.2,13
34659.3,23
34659.5,20
34659.7,19
34659.8,7
34660.1,17
34660.1,46
34660.1,47
34660.3,32
34660.4,6
34660.4,9
34660.5,49
34660.5,52
34660.5,60
34660.6,16
34660.7,12
34660.7,53
34660.8,54
34660.9,34
34660.9,42
34660.9,48
34661.0,2
34661.0,33
34661.1,43
34661.2,59
34661.3,8
34661.4,3
34661.6,18
34661.8,44
34661.9,13
34661.9,50
34662.0,5
34662.5,39
34662.8,19
34662.9,41
34663.0,52
34663.3,16
34663.3,53
34663.4,9
34663.5,49
34663.7,4
34663.7,60
34664.2,7
34664.3,58
34664.5,28
34664.9,13
34665.4,34
34665.9,55
34666.0,17
34666.3,6
34666.4,1
34666.4,59
34666.5,11
34666.7,41
34666.7,60
34667.0,9
34667.1,16
34667.2,49
34667.9,23
34668.2,7
34668.3,44
34669.4,41
34670.8,16
34670.8,60
34671.6,22
34672.6,17
34672.6,35
34672.9,41
34673.7,23
34674.5,53
34674.8,4
34674.8,33
34674.9,59
34675.1,9
34675.5,60
34675.6,43
34675.8,18
34675.8,44
34676.7,36
34677.0,40
34677.1,41
34677.2,16
34677.4,24
34677.5,28
34677.5,33
34677.6,7
34677.8,13
34677.8,51
34678.4,22
34678.4,60
34678.5,45
34678.8,19
34679.6,17
34679.7,44
34680.1,16
34680.6,20
34680.8,29
34680.9,23
34680.9,49
34681.2,30
34681.5,22
34681.7,25
34682.2,4
34682.2,55
34682.6,16
34682.6,17
34682.7,1
34682.7,7
34682.9,41
34683.1,13
34683.1,39
34683.1,48
34683.1,50
34683.3,52
34683.4,9
34683.4,11
34683.5,6
34683.5,53
34683.5,60
34683.6,3
34684.0,37
34684.2,8
34684.3,19
34684.5,36
34685.0,40
34685.3,33
34686.1,9
34686.4,16
34686.6,44
34687.0,6
34687.5,19
34688.5,4
34688.8,18
34689.3,22
34689.6,13
34689.9,59
34690.0,11
34690.2,23
34690.3,28
34690.6,19
34690.7,17
34691.1,1
34691.3,41
34691.4,5
34691.5,7
34691.9,9
34692.8,29
34693.2,4
34693.4,33
34694.0,43
34694.1,3
34694.5,44
34695.0,23
34695.3,16
34697.7,40
34698.5,4
34698.7,42
34700.1,45
34700.6,17
34700.8,36
34700.8,41
34700.9,34
34700.9,40
34701.2,4
34701.4,23
34701.4,33
34701.5,38
34701.5,54
34701.6,9
34701.6,43
34701.9,13
34702.0,60
34702.7,55
34702.9,16
34703.0,22
34705.5,20
34705.8,49
34707.3,50
34708.3,44
34708.3,49
34708.4,7
34708.6,42
34708.7,45
34708.9,4
34708.9,41
34709.0,48
34709.0,60
34709.2,29
34709.6,34
34709.7,3
34709.7,36
34709.8,53
34710.0,33
34710.7,8
34710.8,44
34711.0,17
34711.2,28
34711.4,11
34711.4,23
34711.7,16
34713.0,22
34714.0,29
34718.5,6
34718.9,13
34719.4,41
34719.8,33
34720.1,1
34720.1,17
34720.2,51
34720.6,43
34720.7,44
34721.0,53
34721.2,23
34721.2,42
34721.3,48
34721.4,50
34721.5,16
34721.6,45
34721.7,21
34721.8,36
34721.9,4
34721.9,41
34722.0,40
34722.3,6
34722.6,17
34722.6,20
34722.6,22
34722.7,33
34723.2,9
34723.3,44
34723.7,12
34724.0,29
34724.3,25
34725.6,26
34726.9,7
34729.9,4
34730.7,17
34730.8,13
34731.0,6
34731.2,41
34731.3,1
34731.5,40
34731.5,43
34731.6,3
34732.2,33
34732.5,36
34732.5,53
34732.7,38
34732.9,44
34733.4,7
34733.5,16
34733.6,23
34733.9,4
34733.9,6
34734.0,50
34734.4,20
34734.6,9
34741.1,42
34742.1,13
34742.9,41
34743.0,33
34743.9,43
34744.0,17
34744.1,44
34744.1,48
34744.3,3
34744.8,53
34745.3,20
34745.5,36
34746.5,32
34746.7,18
34746.8,13
34746.9,17
34747.0,6
34747.6,22
34748.5,7
34749.4,59
34749.7,9
34749.8,1
34753.5,40
34754.5,33
34755.0,41
34755.8,44
34756.1,17
34756.2,13
34756.4,3
34756.8,43
34756.9,50
34757.7,48
34758.2,53
34759.2,60
34759.3,1
34760.0,32
34760.3,59
34760.7,7
34761.5,9
34767.0,40
34767.2,33
34768.7,50
34769.0,41
34769.3,44
34769.8,3
34769.9,29
34770.3,33
34770.8,4
34770.8,53
34770.9,7
34771.1,13
34771.1,48
34772.3,60
34772.6,22
34772.8,20
34778.9,42
34779.3,33
34779.6,40
34780.2,37
34780.6,41
34780.8,50
34781.4,17
34781.6,3
34781.7,44
34782.1,36
34782.2,16
34782.5,33
34782.8,4
34783.2,53
34783.4,48
34783.8,1
34784.0,59
34784.1,6
34784.4,22
34785.1,7
34792.2,33
34792.3,40
34792.8,50
34792.9,17
34793.3,3
34793.4,41
34793.7,39
34794.5,44
34795.6,53
34795.9,4
34796.0,16
34796.1,19
34796.3,33
34796.6,7
34796.8,48
34797.0,59
34797.2,32
34797.6,6
34798.4,29
34804.0,40
34804.3,50
34804.6,3
34805.4,41
34805.7,33
34806.7,17
34807.2,13
34807.2,44
34807.6,8
34807.8,22
34808.3,7
34808.4,20
34808.5,16
34808.5,48
34808.8,53
34809.0,50
34809.1,59
34815.4,40
34815.6,41
34816.6,49
34816.6,50
34816.8,3
34817.0,36
34817.6,44
34817.9,33
34818.0,4
34818.2,32
34818.7,17
34819.2,6
34819.3,53
34819.5,13
34819.8,22
34819.9,8
34820.1,7
34820.1,16
34820.5,59
34821.3,60
34821.6,18
34826.4,40
34827.1,3
34827.7,41
34828.8,50
34828.9,33
34829.5,13
34829.5,53
34829.7,44
34830.4,4
34830.7,17
34831.0,16
34831.1,7
34831.1,32
34831.2,6
34832.7,59
34834.2,29
34838.3,40
34838.7,41
34839.3,3
34839.9,50
34840.1,44
34841.4,33
34841.5,7
34841.5,53
34842.0,13
34842.4,50
34842.9,60
34843.2,16
34843.3,17
34843.6,22
34843.7,19
34845.5,6
34848.1,16
34848.2,3
34849.2,40
34851.0,13
34851.0,41
34851.3,33
34852.1,43
34852.4,50
34852.5,53
34853.4,32
34853.4,44
34853.6,7
34855.1,59
34857.0,16
34861.8,40
34862.4,41
34863.3,3
34863.3,33
34863.5,36
34863.7,8
34863.9,13
34864.6,44
34864.8,45
34864.9,7
34864.9,53
34865.0,6
34865.0,50
34865.8,4
34866.4,32
34866.4,59
34873.6,41
34874.6,3
34874.8,8
34875.2,56
34876.1,6
34876.5,16
34876.6,36
34876.6,44
34877.1,33
34877.3,7
34877.5,53
34877.5,59
34878.3,22
34878.4,60
34880.5,29
34885.0,40
34885.3,3
34886.9,16
34887.3,6
34887.5,8
34887.6,41
34888.1,3
34888.1,13
34888.3,42
34888.7,53
34888.8,7
34889.1,44
34889.1,50
34890.5,16
34891.6,29
34897.7,3
34898.2,8
34898.5,40
34899.1,13
34899.7,6
34899.9,41
34900.2,44
34900.3,36
34901.2,7
34901.3,50
34901.3,53
34901.9,49
34902.4,20
34903.0,59
34903.6,32
34904.4,29
34909.7,40
34909.8,3
34911.1,8
34911.7,41
34912.5,6
34912.5,36
34912.6,50
34912.7,27
34913.0,44
34913.1,7
34913.3,13
34913.6,16
34913.7,53
34913.8,43
34913.8,59
34914.1,22
34915.3,32
34916.7,29
34920.9,16
34923.2,8
34923.7,40
34924.0,3
34924.2,36
34924.2,41
34925.2,60
34925.3,53
34925.4,39
34925.7,13
34926.0,6
34926.1,44
34926.1,50
34926.3,7
34926.5,59
34926.7,32
34929.2,16
34929.9,29
34934.7,8
34934.9,3
34936.7,36
34936.9,41
34937.1,7
34937.5,6
34937.6,53
34938.5,59
34939.4,16
34939.4,44
34939.7,32
34940.2,22
34942.3,29
