spiketime,electrodes
650.4,54
5163.9,7
9122.8,7
9538.4,49
9849.3,13
11269.1,54
11341.2,4
11821.1,53
12301.4,29
12893.9,29
14098.3,54
14314.8,7
15360.9,58
15707.3,5
17956.7,17
20096.5,29
20341.6,29
20402.5,57
20455.4,29
20518.0,29
20767.4,29
20774.9,45
21238.9,29
21472.0,60
21933.6,32
27371.4,15
29566.6,47
30375.7,29
31038.2,29
31671.8,29
33229.1,54
33981.8,15
35009.0,54
35521.4,54
35684.8,22
35685.7,41
35687.1,29
35687.1,36
35688.5,26
35688.9,21
35689.2,28
35689.4,22
35689.5,33
35689.8,25
35689.8,32
35690.1,30
35690.2,34
35690.3,36
35690.4,39
35690.6,20
35690.6,29
35690.6,35
35690.7,7
35690.8,41
35690.9,19
35691.1,23
35691.2,26
35691.4,4
35691.4,6
35691.4,24
35691.5,5
35691.6,37
35691.8,45
35692.2,16
35692.5,25
35692.7,22
35692.8,34
35692.9,9
35692.9,17
35692.9,46
35692.9,60
35693.1,3
35693.1,30
35693.1,33
35693.2,48
35693.4,20
35693.4,29
35693.5,28
35693.5,39
35693.5,41
35693.6,23
35693.8,36
35693.8,42
35693.9,13
35693.9,44
35694.0,47
35694.2,6
35694.3,19
35694.3,53
35694.5,45
35694.7,40
35695.0,5
35695.0,50
35695.3,4
35695.7,17
35695.8,8
35695.8,25
35695.8,49
35696.0,11
35696.2,3
35696.2,7
35696.2,12
35696.2,22
35696.3,16
35696.4,59
35696.4,60
35696.5,51
35696.6,44
35696.8,30
35696.9,6
35696.9,18
35696.9,29
35697.0,13
35697.0,53
35697.1,23
35697.1,58
35697.2,52
35697.3,34
35697.4,21
35697.4,47
35697.5,9
35697.9,50
35698.0,4
35698.1,33
35698.2,40
35698.3,1
35698.3,5
35698.5,45
35698.7,35
35698.7,41
35698.9,42
35698.9,55
35698.9,59
35699.0,11
35699.1,44
35699.2,8
35699.4,7
35699.4,49
35699.5,51
35699.5,60
35699.6,48
35699.7,22
35700.0,46
35700.1,9
35700.3,2
35700.3,47
35700.3,52
35700.4,6
35701.0,29
35701.2,23
35701.2,41
35701.6,59
35701.9,53
35702.0,4
35702.3,16
35702.3,17
35702.7,9
35703.0,19
35703.1,45
35703.6,6
35703.8,8
35703.8,41
35704.3,22
35704.5,7
35704.6,59
35705.1,18
35705.3,44
35705.3,53
35707.0,7
35707.1,9
35708.0,6
35708.0,41
35708.2,4
35709.7,16
35709.8,60
35710.3,17
35710.4,22
35710.8,26
35711.2,9
35711.3,41
35711.3,45
35711.6,23
35711.9,5
35712.0,29
35712.2,24
35712.3,6
35712.4,13
35712.4,21
35712.5,30
35712.5,59
35712.6,1
35712.9,49
35713.0,16
35713.0,60
35713.1,20
35713.2,44
35713.6,4
35713.7,43
35714.0,36
35714.0,45
35714.1,41
35714.2,35
35714.3,22
35716.0,49
35716.0,53
35716.9,46
35717.2,59
35717.7,29
35718.2,1
35718.3,41
35718.3,45
35718.4,33
35718.5,60
35718.7,25
35718.7,55
35718.8,11
35718.8,35
35718.9,4
35718.9,5
35719.0,26
35719.4,17
35719.5,23
35719.6,13
35719.6,20
35719.8,3
35719.9,30
35719.9,43
35720.0,28
35720.0,34
35720.2,12
35720.3,7
35720.3,44
35720.5,16
35720.7,22
35720.8,8
35720.8,36
35721.1,9
35721.2,25
35721.4,60
35721.6,18
35721.6,19
35722.2,20
35722.7,40
35723.6,22
35723.8,59
35723.9,44
35725.0,60
35726.7,4
35726.7,43
35726.9,41
35727.0,7
35727.2,13
35727.2,23
35727.6,9
35727.6,16
35727.7,45
35727.9,60
35728.0,42
35728.3,11
35728.4,6
35728.4,17
35728.4,44
35729.4,29
35729.6,26
35730.9,9
35731.3,33
35732.1,1
35733.8,49
35734.0,42
35734.5,29
35734.7,41
35734.9,60
35735.1,44
35735.1,45
35735.3,38
35735.4,36
35735.5,50
35735.9,7
35736.1,40
35737.0,53
35737.3,49
35737.4,48
35737.5,23
35737.5,35
35737.9,16
35738.0,6
35738.2,34
35738.2,41
35738.3,4
35738.7,43
35738.8,17
35739.6,22
35739.7,33
35740.0,26
35740.2,13
35740.8,7
35741.4,43
35742.3,17
35742.6,1
35743.2,9
35743.3,52
35743.4,11
35743.4,59
35744.0,45
35744.3,41
35744.3,44
35744.9,49
35745.8,4
35746.0,50
35746.8,9
35746.8,34
35746.9,53
35747.1,26
35747.9,23
35748.2,7
35748.2,13
35748.2,28
35748.2,33
35748.3,29
35748.6,17
35748.9,4
35749.1,16
35749.3,20
35750.6,21
35751.1,17
35751.3,22
35751.8,25
35752.0,24
35753.4,42
35753.5,44
35753.6,41
35754.4,1
35754.6,50
35754.7,45
35754.8,33
35755.0,36
35755.0,49
35755.0,59
35755.4,7
35755.8,60
35756.4,53
35757.2,20
35757.2,29
35758.5,23
35759.7,17
35760.1,16
35760.4,9
35761.7,7
35762.1,4
35762.1,11
35762.3,13
35762.5,17
35763.2,1
35763.3,6
35763.4,26
35763.8,43
35763.9,44
35764.0,3
35764.1,34
35764.1,41
35764.2,60
35764.3,53
35764.5,33
35764.5,42
35764.5,48
35764.6,4
35764.6,50
35764.8,32
35764.8,36
35764.8,51
35764.8,58
35764.9,38
35764.9,49
35765.0,40
35765.0,45
35765.2,16
35765.6,52
35766.1,20
35766.7,22
35766.7,29
35772.0,7
35772.4,13
35772.7,6
35772.7,17
35772.7,33
35773.3,1
35773.4,23
35774.0,11
35774.2,43
35774.4,9
35774.8,50
35774.9,41
35775.4,53
35775.5,22
35776.0,20
35776.3,51
35776.5,16
35776.5,36
35776.8,4
35777.0,9
35777.0,32
35777.0,44
35777.3,26
35777.6,7
35777.8,29
35780.2,5
35781.4,13
35784.5,17
35785.4,30
35785.7,23
35786.1,24
35786.2,20
35786.5,33
35786.7,43
35786.7,50
35786.9,4
35787.1,1
35787.2,3
35787.3,13
35787.3,41
35787.6,17
35787.6,48
35788.0,53
35788.1,6
35788.3,36
35788.3,40
35788.4,29
35788.5,44
35788.9,52
35789.2,18
35789.4,49
35789.6,7
35790.3,56
35790.5,59
35794.8,17
35795.0,33
35795.2,16
35796.0,20
35797.0,22
35797.8,50
35798.0,41
35798.2,23
35798.5,21
35798.5,43
35798.6,33
35798.7,30
35799.5,36
35799.5,48
35799.5,53
35799.7,29
35799.9,44
35800.2,1
35800.4,6
35800.6,7
35802.1,22
35806.6,33
35807.6,17
35807.9,20
35809.1,3
35809.7,14
35810.6,41
35810.8,23
35810.9,43
35811.0,40
35811.2,24
35811.5,44
35811.6,32
35811.6,49
35811.9,36
35812.0,53
35812.1,50
35812.2,29
35813.2,7
35813.7,56
35816.0,7
35819.5,33
35819.9,30
35820.2,17
35820.5,20
35820.7,28
35821.4,50
35821.6,43
35821.8,41
35821.9,23
35822.8,40
35823.2,53
35823.3,44
35823.8,7
35824.0,4
35825.0,48
35825.2,49
35826.7,59
35826.9,7
35829.3,26
35829.9,33
35830.3,30
35830.9,23
35831.5,60
35832.2,20
35832.5,21
35832.5,33
35833.0,17
35833.1,50
35833.2,34
35833.2,41
35833.4,3
35833.4,43
35833.5,13
35833.8,18
35834.0,8
35834.3,4
35834.5,6
35834.7,53
35834.9,48
35835.1,44
35835.4,23
35835.4,40
35835.7,60
35836.3,59
35836.4,7
35836.5,32
35837.9,29
35843.5,50
35843.6,33
35844.4,13
35844.8,17
35844.8,23
35844.8,28
35845.0,42
35845.1,16
35845.3,53
35845.5,3
35845.5,41
35846.0,20
35846.0,39
35846.1,43
35846.2,4
35846.6,46
35846.8,7
35846.8,21
35846.8,49
35846.9,44
35847.1,22
35847.4,36
35847.7,29
35849.0,32
35854.6,33
35854.8,17
35855.8,20
35856.1,16
35856.6,28
35856.7,13
35856.7,50
35857.0,4
35857.2,3
35857.2,41
35857.4,43
35857.4,53
35857.6,17
35858.2,40
35858.5,33
35858.9,7
35859.0,6
35859.2,36
35859.3,44
35860.1,60
35861.8,29
35867.6,33
35867.7,50
35868.2,43
35868.4,23
35868.5,3
35868.8,51
35869.1,4
35869.1,17
35869.2,41
35869.4,53
35869.5,42
35869.5,44
35869.6,40
35869.9,13
35870.1,33
35870.1,36
35870.6,8
35870.7,48
35870.8,20
35871.0,6
35871.3,7
35871.4,11
35872.1,18
35872.8,32
35879.1,33
35879.3,42
35879.4,50
35879.7,6
35880.4,13
35880.4,30
35880.4,53
35880.8,41
35880.9,3
35880.9,60
35881.0,23
35881.2,40
35881.3,17
35881.3,51
35881.6,20
35881.8,44
35881.9,7
35881.9,43
35882.8,22
35882.9,33
35883.2,28
35883.4,58
35884.0,53
35884.4,32
35889.9,33
35890.1,6
35891.1,42
35891.4,40
35891.8,3
35892.3,17
35892.3,41
35892.5,7
35892.5,50
35892.8,6
35893.0,18
35893.1,53
35893.2,36
35893.2,60
35893.3,44
35893.6,13
35893.7,16
35894.0,20
35895.9,32
35901.1,50
35901.8,42
35902.8,3
35902.8,30
35903.6,50
35903.6,53
35903.7,13
35903.7,33
35904.0,28
35904.2,7
35904.3,17
35904.4,6
35904.5,52
35904.7,16
35904.7,44
35904.8,59
35905.0,20
35905.1,41
35906.4,36
35907.3,22
35907.4,32
35913.1,6
35913.4,50
35914.0,33
35914.1,3
35914.4,43
35914.8,40
35914.9,42
35915.0,12
35915.0,13
35915.1,53
35915.3,30
35915.8,7
35916.0,41
35916.2,52
35916.3,44
35916.8,50
35916.9,23
35917.0,22
35917.1,4
35917.1,36
35917.1,43
35917.5,20
35918.1,26
35918.8,32
35919.7,22
35923.4,6
35924.5,53
35924.9,50
35925.8,43
35926.3,3
35926.3,7
35926.3,42
35927.2,33
35927.5,13
35928.4,16
35929.3,44
35931.3,32
35931.8,29
35935.7,50
35935.8,3
35936.5,6
35936.6,53
35938.4,41
35938.4,42
35939.7,36
35940.0,44
35940.5,7
35942.6,30
35942.6,50
35943.4,32
35943.9,33
35946.8,50
35950.6,41
35950.7,40
35950.7,51
35951.9,36
35952.5,44
35952.7,50
35953.2,3
35953.3,33
35953.4,53
35954.3,6
35954.7,59
35955.1,8
35955.2,7
35955.2,20
35956.3,21
35956.3,32
35961.1,50
35962.3,41
35963.6,44
35964.0,53
35964.4,36
35964.8,33
35965.9,30
35966.1,6
35966.2,3
35966.5,59
35967.0,21
35967.9,7
35967.9,32
35968.5,16
35968.8,29
35973.7,50
35973.8,43
35974.3,41
35975.5,8
35976.1,44
35976.7,53
35977.0,6
35977.2,7
35977.4,52
35978.3,21
35978.4,3
35980.1,16
35980.2,32
35980.7,22
35980.8,29
35985.8,50
35986.3,41
35987.6,36
35988.1,51
35988.3,3
35988.3,8
35988.3,50
35988.7,44
35989.0,21
35989.1,53
35989.7,33
35990.0,60
35991.4,16
35991.7,29
35991.8,7
35992.3,32
35993.3,22
35997.4,40
35997.7,50
35998.8,41
36000.1,53
36000.2,52
36000.6,21
36000.7,3
36002.0,7
36002.3,18
36003.4,29
36004.0,32
36005.2,22
36008.2,50
36009.2,41
36010.0,52
36010.7,8
36011.1,53
36011.8,36
36012.0,3
36012.4,33
36013.5,21
36014.1,13
36014.9,29
36015.0,44
36016.2,7
36017.6,16
36021.3,50
36021.5,3
36022.3,41
36023.3,40
36023.5,8
36024.5,53
36025.3,21
36025.7,30
36026.1,36
36027.0,28
36027.1,22
36034.3,3
36034.5,8
36034.5,41
36034.5,50
36035.6,52
36035.8,59
36035.9,53
36036.0,44
36036.3,21
36038.3,29
36039.0,7
36039.4,22
36045.5,3
36045.5,8
36046.0,40
36046.7,41
36047.8,50
36047.9,36
36048.5,13
36049.1,53
36049.4,3
36049.8,32
36050.1,45
36050.3,21
36051.8,33
36052.4,44
36053.4,7
36054.0,41
36055.8,3
36057.3,50
36057.9,40
36058.0,52
36058.3,41
36059.0,53
36059.9,36
36060.4,50
36061.9,33
36062.6,21
36063.3,29
36063.9,5
36067.6,41
36069.4,50
36069.8,44
36071.0,52
36071.9,41
36071.9,53
36072.1,33
36072.1,45
36072.3,8
36072.3,42
36072.7,3
36073.1,36
36073.2,4
36073.2,44
36073.4,2
36073.8,5
36075.0,13
36075.1,21
36076.4,29
36079.5,41
36080.1,16
36081.5,5
36081.6,18
36082.4,41
36082.6,50
36083.0,44
36084.1,32
36084.6,53
36089.2,21
36091.6,3
36092.3,8
36093.4,50
36093.6,42
36093.6,43
36093.7,41
36094.1,36
36094.1,52
36094.2,33
36094.2,44
36094.5,45
36094.7,5
36095.8,59
36096.0,40
36096.9,53
36098.4,4
36099.9,16
36101.0,20
36104.4,41
36105.4,44
36106.5,52
36106.6,50
36107.0,36
36107.0,45
36107.3,5
36107.3,33
36108.6,29
36108.8,53
36109.7,21
36109.8,3
36109.8,8
36109.9,7
36109.9,20
36110.6,6
36110.9,28
36117.5,41
36117.9,44
36119.0,21
36119.2,48
36119.4,37
36119.6,45
36119.7,50
36119.8,5
36120.0,3
36120.2,13
36120.4,53
36120.6,29
36120.8,7
36120.8,8
36121.1,16
36122.8,22
36123.5,60
36123.7,43
36124.0,32
36129.3,41
36129.6,40
36131.0,8
36131.0,33
36131.1,44
36131.3,3
36131.4,13
36132.0,5
36132.2,29
36132.4,36
36132.6,53
36132.7,20
36132.7,45
36133.2,32
36133.7,59
36134.8,25
36140.1,8
36140.3,41
36142.4,21
36142.9,40
36142.9,50
36143.0,41
36143.0,45
36143.1,7
36143.1,42
36143.2,44
36143.3,20
36143.6,48
36144.2,53
36144.6,29
36145.0,5
36145.4,32
36146.2,50
36152.8,41
36153.0,7
36153.1,13
36154.3,3
36154.9,45
36155.7,21
36156.8,32
36157.0,53
36157.8,29
36158.6,36
36159.0,44
36161.5,3
36162.2,5
36162.5,2
36163.5,7
36163.8,8
36164.4,6
36164.7,16
36165.0,18
36165.7,50
36166.1,33
36166.3,13
36167.1,53
36168.0,44
36168.2,45
36168.4,25
36168.7,36
36168.8,41
36169.2,40
36170.1,29
